,CODIGO_INTERNO,COD_FABRICANTE,NOME_FANTASIA,PRODUTO,QTDE_EMB,UNIDADE_MEDIDA,QTDE_SPNORTE,PRECO_SPNORTE,QTDE_ABC,PRECO_ABC,QTDE_SPLESTE,PRECO_SPLESTE,sumed_quantity_for_best_price_only,best_price_with_stock
7131,"8,40094E+11",WFC979,WEG4,FILTRO OLEO C4M11IO 4UTOM4TICO,1,PC,4,"146,31",4,"146,31",4,"146,31",12.0,146.31
7132,"8,78046E+11",118SP+300H,D4YCO,CORREI4 DENT4D4,1,PC,11,"67,38",11,"62,35",4,"64,58",11.0,62.35
7133,"8,78046E+11",117S170,D4YCO,CORREI4 DENT4D4,1,PC,11,"33,29",,0,11,"33,29",22.0,33.29
7134,"8,78046E+11",121SX150,D4YCO,CORREI4 DENT4D4,1,PC,4,"21,02",,0,,0,4.0,21.02
7135,"8,78046E+11",4PK955,D4YCO,CORREI4 POLY-V,1,PC,11,"21,48",,0,11,"21,48",22.0,21.48
7136,"8,78046E+11",6PK1385,D4YCO,CORREI4 POLY-V,1,PC,11,"29,37",11,"30,54",11,"30,54",11.0,29.37
7137,"8,78046E+11",6PK2440,D4YCO,CORREI4 POLY-V,1,PC,4,"72,21",,0,4,"77,27",4.0,72.21
7138,"8,78046E+11",1040875C,D4YCO,CORREI4 V,1,PC,11,"13,96",4,"13,96",11,"13,96",26.0,13.96
7139,"8,78046E+11",3PK625,D4YCO,CORREI4 POLY-V,1,PC,11,"15,23",,0,4,"15,23",15.0,15.23
7140,"8,78046E+11",1041075C,D4YCO,CORREI4 V,1,PC,11,"15,96",11,"15,96",11,"17,56",22.0,15.96
7141,"8,78046E+11",7PK1070,D4YCO,CORREI4 POLY-V,1,PC,11,"56,96",11,"56,96",11,"59,8",22.0,56.96
7142,"8,78046E+11",6PK1059EE,D4YCO,CORREI4 POLY-V EL4STIC4 S/FERR4MENT4,1,PC,11,"95,27",,0,4,"93,99",4.0,93.99
7143,"8,78046E+11",6PK2475,D4YCO,CORREI4 POLY-V,1,PC,11,"77,15",11,"77,15",,0,22.0,77.15
7144,"8,78046E+11",059P7.43M10HT,D4YCO,CORREI4 DENT4D4 NO OLEO,1,PC,11,"132,47",4,"80,19",,0,4.0,80.19
7145,"8,78046E+11",5PK1780,D4YCO,CORREI4 POLY-V,1,PC,11,"34,92",11,"34,92",11,"34,92",33.0,34.92
7146,"8,78046E+11",5PK705EE,D4YCO,CORREI4 POLY-V EL4STIC4 C/FERR4MENT4,1,PC,4,"21,16",11,"24,34",4,"24,34",4.0,21.16
7147,"8,78046E+11",7PK2050,D4YCO,CORREI4 POLY-V,1,PC,11,"70,42",11,"70,42",11,"70,42",33.0,70.42
7148,"8,78046E+11",6PK1285,D4YCO,CORREI4 POLY-V,1,PC,11,"31,92",11,"30,39",4,"30,39",15.0,30.39
7149,"8,78046E+11",5PK1170,D4YCO,CORREI4 POLY-V,1,PC,11,"28,99",11,"30,43",,0,11.0,28.99
7150,"8,78046E+11",6PK1815,D4YCO,CORREI4 POLY-V,1,PC,11,"52,39",11,"52,39",11,"52,39",33.0,52.39
7151,"8,78046E+11",7PK3135S,D4YCO,CORREI4 POLY-V,1,PC,11,"200,67",11,"199,97",4,"199,97",15.0,199.97
7152,"8,78046E+11",178SP+300HT,D4YCO,CORREI4 DENT4D4,1,PC,11,"208,31",11,"222,89",11,"200,65",11.0,200.65
7153,"8,78046E+11",121SHP+290H,D4YCO,CORREI4 DENT4D4,1,PC,4,"208,08",,0,4,"201,67",4.0,201.67
7154,"8,78091E+11",4T112352,D4YCO,TENSOR CORREI4 DENT4D4,1,PC,4,"129,61",,0,,0,4.0,129.61
7155,"8,78091E+11",4PV4076,D4YCO,TENSOR CORREI4 POLY-V,1,PC,4,"305,49",4,"305,49",,0,8.0,305.49
7156,"8,78091E+11",4T112019,D4YCO,POLI4 CORREI4 DENT4D4,1,PC,4,"102,94",,0,,0,4.0,102.94
7157,"8,83081E+11",4504-IKS,IKS,C411O C4PO C/4L4V4NC4 1640MM,1,PC,11,"22,68",,0,4,"22,68",15.0,22.68
7158,"8,83081E+11",4304-IKS,IKS,C411O EM11RE4GEM 790MM,1,PC,11,"40,52",11,"40,52",11,"40,52",33.0,40.52
7159,"8,83081E+11",2243-IKS,IKS,C411O FREIO INTERM. 317MM,1,PC,11,"10,38",11,"10,38",11,"10,38",33.0,10.38
7160,"8,83081E+11",3909-IKS,IKS,C411O ENG4TE,1,PC,4,"182,55",,0,,0,4.0,182.55
7161,"8,83081E+11",3304-IKS,IKS,C411O EM11RE4GEM C4P4 DUPL4 645MM,1,PC,11,"34,44",11,"34,44",11,"34,44",33.0,34.44
7162,"8,83081E+11",4176-IKS,IKS,C411O 4CELER4DOR,1,PC,11,"14,65",4,"14,65",4,"14,65",19.0,14.65
7163,"8,83081E+11",1238-IKS,IKS,C411O FREIO,1,PC,11,"42,49",,0,4,"46,03",11.0,42.49
7164,"8,83081E+11",3305-IKS,IKS,C411O EM11RE4GEM 590MM,1,PC,4,"43,75",11,"43,75",4,"46,72",15.0,43.75
7165,"8,83081E+11",1134-IKS,IKS,C411O 4CELER4DOR 870MM,1,PC,11,"18,67",11,"18,67",4,"18,67",26.0,18.67
7166,"8,83081E+11",4307-IKS,IKS,C411O EM11RE4GEM 780MM,1,PC,4,"30,75",,0,4,"30,75",8.0,30.75
7167,"8,83081E+11",4105-IKS,IKS,C411O 4CELER4DOR 775MM,1,PC,11,"20,14",4,"20,14",4,"20,14",19.0,20.14
7168,"8,83081E+11",3112-IKS,IKS,C411O 4CELER4DOR 1050MM,1,PC,11,"33,04",11,"33,04",11,"33,04",33.0,33.04
7169,"8,83081E+11",1226-IKS,IKS,C411O FREIO 3160MM,1,PC,11,"71,74",,0,4,"71,74",15.0,71.74
7170,"8,83081E+11",1135-IKS,IKS,C411O 4CELER4DOR 1290MM,1,PC,11,"23,2",11,"23,2",11,"23,2",33.0,23.2
7171,"8,83081E+11",4209-IKS,IKS,C411O FREIO TR4S. ESQ. 880MM,1,PC,11,"27,99",4,"27,99",4,"27,99",19.0,27.99
7172,"8,83081E+11",3313-IKS,IKS,C411O EM11RE4GEM 695MM,1,PC,11,"46,73",11,"46,73",11,"46,73",33.0,46.73
7173,"8,83081E+11",1214-IKS,IKS,C411O FREIO 2594MM,1,PC,4,"46,58",,0,,0,4.0,46.58
7174,"8,83081E+11",4207-IKS,IKS,C411O FREIO TR4S.2500MM,1,PC,4,"20,98",,0,,0,4.0,20.98
7175,"8,83081E+11",3212-IKS,IKS,C411O FREIO DIR. 1465MM,1,PC,11,"43,09",11,"43,09",11,"43,09",33.0,43.09
7176,"8,83081E+11",1326-IKS,IKS,C411O EM11RE4GEM 970MM,1,PC,4,"39,15",,0,,0,4.0,39.15
7177,"8,83081E+11",3506-IKS,IKS,C411O C4PO S/4L4V4NC4 1630MM,1,PC,11,"15,4",,0,4,"15,4",15.0,15.4
7178,"8,83081E+11",4219-IKS,IKS,C411O FREIO TR4S.DIR. 2080MM,1,PC,4,"73,21",,0,4,"79,75",4.0,73.21
7179,"8,83081E+11",1229-IKS,IKS,C411O FREIO 3155MM,1,PC,4,"76,13",,0,,0,4.0,76.13
7180,"8,83081E+11",3414-IKS,IKS,C411O VELOCIMETRO 1020MM,1,PC,4,"26,69",,0,,0,4.0,26.69
7181,"8,83081E+11",4290-IKS,IKS,C411O FREIO M4O DIR.810MM,1,PC,11,"11,24",,0,11,"11,24",22.0,11.24
7182,"8,83081E+11",1241-IKS,IKS,C411O FREIO LE 1842MM,1,PC,11,"53,93",11,"53,93",11,"53,93",33.0,53.93
7183,"8,83081E+11",3332-IKS,IKS,C411O EM11RE4GEM 710MM,1,PC,11,"53,7",11,"53,7",11,"53,7",33.0,53.7
7184,"8,83081E+11",4328-IKS,IKS,C411O EM11RE4GEM 800MM,1,PC,11,"33,52",11,"33,52",4,"33,52",26.0,33.52
7185,"8,83081E+11",3504-IKS,IKS,C411O C4PO S/4L4V4NC4 1575MM,1,PC,11,"13,93",,0,4,"15,09",11.0,13.93
7186,"8,83081E+11",1138-IKS,IKS,C411O 4CELER4DOR 886MM,1,PC,4,"18,6",11,"18,6",4,"18,6",19.0,18.6
7187,"8,83081E+11",3267-IKS,IKS,C411O FREIO LE 1510MM,1,PC,11,"42,45",,0,4,"42,45",15.0,42.45
7188,"8,87049E+11",G1208,GONEL,RESERV4TORIO EXP4NS4O S/FURO SENSOR,1,PC,11,"60,24",,0,4,"60,24",15.0,60.24
7189,"8,87049E+11",G1106,GONEL,RESERV4TORIO EXP4NS4O,1,PC,4,"66,31",,0,4,"66,31",8.0,66.31
7190,"8,87049E+11",G1244,GONEL,RESERV4TORIO EXP4NS4O 3 S4ID4S,1,PC,11,"49,7",11,"49,7",11,"49,7",33.0,49.7
7191,"8,87049E+11",G1250,GONEL,RESERV4TORIO EXP4NS4O 1 S4ID4,1,PC,11,"49,02",11,"49,02",4,"49,02",26.0,49.02
7192,"8,87049E+11",G1254,GONEL,RESERV4TORIO EXP4NS4O,1,PC,11,"52,3",11,"52,3",11,"52,3",33.0,52.3
7193,"8,87049E+11",G1023,GONEL,RESERV4TORIO EXP4NS4O,1,PC,11,"108,12",11,"108,12",11,"108,12",33.0,108.12
7194,"8,87049E+11",G1234,GONEL,RESERV4TORIO EXP4NS4O S/FURO P/SENSOR,1,PC,11,"79,63",11,"70,78",4,"79,63",11.0,70.78
7195,"8,87049E+11",G1249,GONEL,RESERV4TORIO EXP4NS4O 3 S4ID4S,1,PC,11,"68,19",11,"68,19",11,"68,19",33.0,68.19
7196,"8,87049E+11",G1030,GONEL,RESERV4TORIO P4RTID4 FRIO,1,PC,4,"89,55",4,"89,55",4,"100,74",8.0,89.55
7197,"8,87049E+11",G1127,GONEL,RESERV4TORIO EXP4NS4O E P4R411RIS4,1,PC,4,"204,86",4,"185,64",4,"204,86",4.0,185.64
7198,"8,87049E+11",G1804,GONEL,RESERV4TORIO EXP4NS4O,1,PC,4,"125,33",4,"125,33",,0,8.0,125.33
7199,"8,87049E+11",G5305,GONEL,RESERV4TORIO EXP4NS4O,1,PC,4,"74,39",4,"74,39",,0,8.0,74.39
7200,"8,87049E+11",G1706,GONEL,RESERV4TORIO EXP4NS4O,1,PC,4,"84,93",4,"84,93",,0,8.0,84.93
7201,"8,87049E+11",G1707,GONEL,RESERV4TORIO EXP4NS4O,1,PC,4,"54,73",4,"54,73",,0,8.0,54.73
7202,"8,90082E+11",87206,4 J E,CONECTOR SENSOR TEMPER4TUR4 C/SENSOR,1,PC,11,"59,77",11,"59,77",11,"59,77",33.0,59.77
7203,"9,40094E+11",CF9478,FR4M,FILTRO C411INE 4R CONDICION4DO,1,PC,4,"7,67",,0,,0,4.0,7.67
7204,"9,45021E+11",2720CP4,CO11REQ,S4P4T4 FREIO C/H4STE,1,JG,11,"142,13",,0,4,"142,13",15.0,142.13
7205,"9,45024E+11",N136CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4,1,JG,11,"41,89",11,"41,89",11,"41,89",33.0,41.89
7206,"9,45024E+11",N140CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4,1,JG,11,"83,65",,0,4,"83,65",15.0,83.65
7207,"9,45024E+11",N152CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4 4NTI-RUIDO,1,JG,11,"93,64",11,"93,64",4,"93,64",26.0,93.64
7208,"9,45024E+11",N161CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4,1,JG,11,"131,64",11,"128,49",4,"131,64",11.0,128.49
7209,"9,45024E+11",N252CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4 4NTI-RUIDO,1,JG,11,"95,77",11,"95,77",11,"95,77",33.0,95.77
7210,"9,45024E+11",N302CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4,1,JG,4,"47,23",11,"46,51",4,"47,23",11.0,46.51
7211,"9,45024E+11",N309CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4,1,JG,11,"36,22",11,"35,68",11,"36,22",11.0,35.68
7212,"9,45024E+11",N524CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4,1,JG,11,"53,27",11,"53,27",,0,22.0,53.27
7213,"9,45024E+11",N1157CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4 4NTI-RUIDO,1,JG,11,"72,44",,0,4,"72,44",15.0,72.44
7214,"9,45024E+11",N1319CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4 4NTI-RUIDO,1,JG,11,65,11,65,11,65,33.0,65.0
7215,"9,45024E+11",N539CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4 4NTI-RUIDO,1,JG,11,"154,26",,0,,0,11.0,154.26
7216,"9,45024E+11",N1231CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4 4NTI-RUIDO,1,JG,11,"121,87",4,"121,87",11,"121,87",26.0,121.87
7217,"9,45024E+11",N1360CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4,1,JG,11,"147,68",,0,4,"147,68",15.0,147.68
7218,"9,45024E+11",N1368CO,CO11REQ,P4STILH4 FREIO TR4SEIR4 4NTI-RUIDO,1,JG,11,"85,3",11,"85,3",11,"85,3",33.0,85.3
7219,"9,45024E+11",N179CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4,1,JG,11,"64,3",11,"64,3",11,"64,3",33.0,64.3
7220,"9,45024E+11",N1272CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4,1,JG,11,"105,65",11,"105,65",11,"105,65",33.0,105.65
7221,"9,45024E+11",N1295CO,CO11REQ,P4STILH4 FREIO TR4SEIR4,1,JG,4,"134,45",11,"132,45",4,"134,45",11.0,132.45
7222,"9,45024E+11",N1774CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4 4NTI-RUIDO,1,JG,11,"148,91",11,"148,91",11,"148,91",33.0,148.91
7223,"9,45024E+11",N305CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4,1,JG,11,"131,2",11,"131,2",11,"131,2",33.0,131.2
7224,"9,45024E+11",N2049CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4,1,JG,11,"143,18",11,"143,18",11,"143,18",33.0,143.18
7225,"9,45024E+11",N197CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4 4NTI-RUIDO,1,JG,11,"181,44",11,"181,44",11,"181,44",33.0,181.44
7226,"9,45024E+11",N2031CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4,1,JG,11,"140,05",11,"140,05",4,"140,05",26.0,140.05
7227,"9,45024E+11",N772CO,CO11REQ,P4STILH4 FREIO DI4NTEIR4 4NTI-RUIDO,1,JG,11,"128,39",11,"128,39",11,"128,39",33.0,128.39
7228,"9,47024E+11",HQJ-22294,JURID,P4STILH4 FREIO DI4NTEIR4 C/4L,1,JG,4,"92,43",11,"92,43",11,"92,93",15.0,92.43
7229,"9,47024E+11",HQJ-22884,JURID,P4STILH4 FREIO DI4NTEIR4 C/4L,1,JG,11,"86,8",4,"86,8",11,"86,2",11.0,86.2
7230,"1,90204E+12",12997000PXN62,POSITRON,CONTROLE DE 4L4RME PRETO,1,PC,11,"42,33",,0,,0,11.0,42.33
7231,"1,90204E+12",12479000,POSITRON,MODULO SU11. VIDRO S/ 4NTIESM4G4MENTO,1,PC,4,"96,87",,0,,0,4.0,96.87
7232,"1,91905E+12",TS-D65C,PIONEER,"4LTO F4L4NTE 2 VI4S WOOFER 6,5P",1,KT,4,"623,93",,0,,0,4.0,623.93
7233,"1,91905E+12",4VH-Z5280TV,PIONEER,"MULTIMIDI4 RECEIVER 2DIN TEL4 6,8P",1,PC,4,"2184,68",,0,,0,4.0,2184.68
7234,"1,91905E+12",DMH-424811T,PIONEER,"MULTIMIDI4 RECEIVER 2DIN TEL4 6,2P",1,PC,11,"1243,85",,0,11,"1243,85",22.0,1243.85
7235,"1,93005E+12",6TRFX50,J11L,4LTO F4L4NTE TRI4XI4L FLEX 6P 50W,1,PR,11,"137,59",,0,,0,11.0,137.59
7236,"1,93005E+12",ST200,J11L,TWEETER SUPER 100W,1,PC,11,"81,42",,0,,0,11.0,81.42
7237,"1,93606E+12",9005XVS2,PHILIPS,L4MP4D4 F4ROL H113 12V 60W,1,PR,11,"122,89",,0,,0,11.0,122.89
7238,"1,93606E+12",11961U30CW112,PHILIPS,L4MP4D4 SIN4LIZ4C4O LED T10 12V,1,PR,11,"34,25",,0,11,"34,25",22.0,34.25
7239,"1,93606E+12",12342LLECOC1,PHILIPS,L4MP4D4 F4ROL H4 12V 60/55W,1,PC,11,"15,52",,0,,0,11.0,15.52
7240,"1,95205E+12",IR280.4,STETSOM,4MPLIFIC4DOR DIGIT4L 280W 4 C4N4IS2 OHMS,1,PC,11,"253,38",,0,,0,11.0,253.38
7241,"1,95205E+12",IR400.4,STETSOM,4MPLIFIC4DOR DIG 400W 4 C4N4IS 2 OHMS,1,PC,11,"266,82",,0,,0,11.0,266.82
7242,"1,97805E+12",DS800X4,T4R4MPS,4MPLIFIC4DOR CL4SSE D 800W 4C 200W RMS,1,PC,4,"556,71",,0,,0,4.0,556.71
7243,"1,98106E+12",4U823SL,MULTIL4SER,L4MP4D4 DE F4ROL H1 SUPER LED 6200K,1,PC,4,"49,94",11,"71,99",,0,4.0,49.94
7244,"1,98106E+12",4U853,MULTIL4SER,L4MP4D4 DE SIN4LIZ4C4O 4M114R 2POLOS,1,CX,11,"6,08",11,"6,08",,0,22.0,6.08
7245,"1,98106E+12",4U862S11,MULTIL4SER,L4MP4D4 F4ROL H8 12V 55W SUPER 11R4NC P4R,1,PR,11,"10,56",11,"10,56",,0,22.0,10.56
7246,"1,98306E+12",H1-HELL4,HELL4,L4MP4D4 F4ROL ST4ND4RD 12V 55W,1,PC,11,"9,91",11,"9,91",11,"9,91",33.0,9.91
7247,"1,98306E+12",H3-HELL4,HELL4,L4MP4D4 12V 55W,1,PC,11,"9,06",,0,11,"9,06",22.0,9.06
7248,"1,98306E+12",1141-HELL4,HELL4,L4MP4D4 SIN4LIZ4C4O 1141 1 POLO 12V 18W,10,PC,11,"2,03",,0,11,"2,03",22.0,2.03
7249,"1,98306E+12",2825-HELL4,HELL4,L4MP4D4 T3.25 12V 5W W2.1X9.5D,10,PC,11,"1,23",11,"1,23",11,"1,23",33.0,1.23
7250,"1,98306E+12",5007-HELL4,HELL4,L4MP4D4 G6 12V 5W 11415S,10,PC,11,"1,44",11,"1,44",11,"1,44",33.0,1.44
7251,"1,98306E+12",6418-HELL4,HELL4,L4MP4D4 SIN4LIZ 12V 5W 38MM (TORPEDINHO),10,PC,11,"2,47",11,"2,47",11,"2,47",33.0,2.47
7252,"1,98306E+12",7528-HELL4,HELL4,L4MP4D4 S8 12V 21/5W 114Y15D,10,PC,11,"1,9",11,"1,9",11,"1,9",33.0,1.9
7253,"1,98506E+12",KCR5,KX3,C411O RC4 L4R4NJ4 FLEXIVEL 5M,1,PC,11,"13,63",,0,,0,11.0,13.63
7254,"1,98606E+12",0769-TEC,TECH ONE,L4MP4D4 F4ROL SUPER 11R4NC4 881 27W 8500K,1,PR,11,"32,83",,0,,0,11.0,32.83
7255,"1,98606E+12",0774-TEC,TECH ONE,L4MP4D4 F4ROL SUPER 11R4NC4 H114 51W 8500K,1,PR,11,"31,93",,0,,0,11.0,31.93
7256,"1,98606E+12",0777-TEC,TECH ONE,L4MP4D4 F4ROL SUPER 11R4NC4 H4 55W 8500K,1,PR,11,"34,86",,0,,0,11.0,34.86
7257,"1,98606E+12",0779-TEC,TECH ONE,L4MP4D4 F4ROL SUPER 11R4NC4 H8 35W 8500K,1,PR,11,"32,66",,0,,0,11.0,32.66
7258,"1,98606E+12",0731-TEC,TECH ONE,C411O RC4 INJ 4ZUL/PR4T4 TR4NSP 5M SV4RT,1,PC,11,"17,13",,0,,0,11.0,17.13
7259,10094000027,MDFC029,MIDE P4RTS,FILTRO C411INE 4R CONDICION4DO,1,PC,,0,11,"11,02",11,"11,02",22.0,11.02
7260,18020400266,5808-4TE,4TE FREIOS,REP4RO D4 PINC4 11UCH4/PINO GUI4,1,JG,,0,11,"21,01",11,"20,2",11.0,20.2
7261,22019900221,129-9,4PLIC,KIT DISTRI11UIC4O CORRENTE,1,KT,,0,11,"356,25",4,"355,06",4.0,355.06
7262,45063000718,3000000219,S4CHS,KIT EM11RE4GEM 200MM (PL4TO/DISCO),1,KT,,0,4,"445,72",4,"448,9",4.0,445.72
7263,46063000501,600020100,LUK,KIT EM11RE4GEM(PL4/DIS/4TU4DOR/VOL4NTE),1,KT,,0,4,"3263,43",4,"3263,43",8.0,3263.43
7264,46063000514,600026200,LUK,KIT EM11RE4GEM(PL4TO/DISCO/4TU4DOR/VOL),1,KT,,0,11,"2059,26",,0,11.0,2059.26
7265,89021002387,CRC08010,COF4P,CU11O ROD4 DI4NTEIRO S/ROL,1,PC,,0,4,"74,16",11,"77,36",4.0,74.16
7266,89021002432,CRC22002,COF4P,CU11O ROD4 DI4NTEIRO S/ROL,1,PC,,0,4,"177,56",,0,4.0,177.56
7267,89021003015,CRC10011,COF4P,CU11O ROD4 TR4SEIRO C/ROL,1,PC,,0,11,"359,93",4,"352,85",4.0,352.85
7268,89021003096,CRC10015,COF4P,CU11O ROD4 DI4NTEIRO S/ROL,1,PC,,0,4,"115,28",4,"115,28",8.0,115.28
7269,89031000330,GP30385,COF4P,4MORTECEDOR DI4NTEIRO LE TUR11OG4S,1,PC,,0,11,"308,35",4,"306,16",4.0,306.16
7270,89031002338,GP33276,COF4P,4MORTECEDOR TR4SEIRO LD TUR11OG4S,1,PC,,0,4,"522,1",11,"522,1",15.0,522.1
7271,89031002610,GP30589,COF4P,4MORTECEDOR DI4NTEIRO ESQUERDO TUR11OG4S,1,PC,,0,11,"351,27",,0,11.0,351.27
7272,89033002510,11TC10217,COF4P,11IELET4 SUSPENS4O DI4NTEIR4 LE,1,PC,,0,11,"58,3",11,"62,28",11.0,58.3
7273,89067003155,JDC22007,COF4P,JUNT4 HOMOCINETIC4 TULIP4 C4M11IO,1,KT,,0,4,"340,6",4,"340,6",8.0,340.6
7274,89077002597,JHC18109,COF4P,JUNT4 HOMOCINETIC4 FIX4 ROD4,1,KT,,0,4,"193,58",4,"209,55",4.0,193.58
7275,89077002678,SEC01409,COF4P,SEMI EIXO HOMOCINETICO LE,1,PC,,0,4,"566,9",4,"566,89",4.0,566.89
7276,89077002769,TRC01005,COF4P,"TRIZET4 32 ESTRI4S 4NEL 41,5MM",1,PC,,0,11,"81,63",,0,11.0,81.63
7277,89077002957,JHC39003,COF4P,JUNT4 HOMOCINETIC4 FIX4 ROD4,1,KT,,0,4,"248,42",,0,4.0,248.42
7278,89082000384,KSC08107S,COF4P,KIT 4MORTECEDOR DI4NTEIRO (114T+COI),1,KT,,0,4,"19,51",,0,4.0,19.51
7279,89082001611,KSC04108S,COF4P,KIT 114TENTE 114NDEJ4 INFERIOR DI4NTEIR4,1,PC,,0,11,"25,98",11,"31,49",11.0,25.98
7280,89082002194,KSC08118S,COF4P,KIT 4MORTECEDOR TR4S.(114TENTE+C4NEC4),1,KT,,0,4,"87,03",,0,4.0,87.03
7281,89082002220,KSC08123S,COF4P,KIT 4MORTECEDOR DI4NT. (1-114TENTE),1,PC,,0,4,"68,11",,0,4.0,68.11
7282,89082002457,KSC08124S,COF4P,KIT 4MORTECEDOR DI4NTEIRO (114T+COI),1,KT,,0,11,"36,9",11,"36,9",22.0,36.9
7283,89082002963,KSC29010S,COF4P,KIT 4MORTECEDOR TR4SEIRO (114T/COI),1,KT,,0,11,"45,26",4,"45,25",4.0,45.25
7284,89082002973,TKC03130,COF4P,KIT 4MORTECEDOR DI4NT (114T/COI/COX/ROL),1,KT,,0,11,"304,78",4,"304,78",15.0,304.78
7285,91030200436,11JC08142M,COF4P / 114NDEJ4S,114NDEJ4 DI4NTEIR4 DIREIT4 INFERIOR,1,PC,,0,4,"556,42",4,"558,85",4.0,556.42
7286,91030200469,11JC55003M,COF4P / 114NDEJ4S,114NDEJ4 DI4NTEIR4 LE C/PIVO,1,PC,,0,4,"195,75",4,"195,75",8.0,195.75
7287,91030200470,11JC55004M,COF4P / 114NDEJ4S,114NDEJ4 DI4NTEIR4 LD C/PIVO,1,PC,,0,4,"205,55",,0,4.0,205.55
7288,"1,40024E+11",PD767,FR4S-LE,P4STILH4 FREIO DI4NTEIR4,1,JG,,0,4,"162,51",,0,4.0,162.51
7289,"1,40024E+11",PD457,FR4S-LE,P4STILH4 FREIO TR4SEIR4,1,JG,,0,4,"116,67",,0,4.0,116.67
7290,"1,43021E+11",RPT402790,V4RG4,T4M11OR DE FREIO C/CU11O,2,PC,,0,4,"157,89",4,"157,89",8.0,157.89
7291,"1,43021E+11",RPFX06530,V4RG4,FLEXIVEL DE FREIO TR4SEIRO,1,PC,,0,4,"45,11",,0,4.0,45.11
7292,"1,43022E+11",RCDI06340,V4RG4,DISCO FREIO TR4SEIRO SOLIDO,2,PC,,0,4,"141,2",,0,4.0,141.2
7293,"1,43024E+11",RCPT12240,V4RG4,P4STILH4 FREIO DI4NTEIR4,1,JG,,0,11,"115,82",,0,11.0,115.82
7294,"1,43024E+11",RCPT02890,V4RG4,P4STILH4 FREIO DI4NTEIR4,1,JG,,0,4,"92,46",4,"86,67",4.0,86.67
7295,"1,43024E+11",GD119095,V4RG4,P4STILH4 FREIO DI4NTEIR4,1,JG,,0,11,"101,51",11,"101,96",11.0,101.51
7296,"1,43025E+11",11WH818,V4RG4,CILINDRO ROD4 LD,1,PC,,0,4,"48,94",,0,4.0,48.94
7297,"1,45021E+11",HFCT3711,HIPPER FREIOS,CU11O TR4SEIRO,1,PC,,0,4,"160,17",4,"160,17",8.0,160.17
7298,"1,45021E+11",HFCD6154,HIPPER FREIOS,CU11O DI4NTEIRO C/ROL4M. 4 FUROS,1,PC,,0,4,"452,81",,0,4.0,452.81
7299,"1,45022E+11",HF32,HIPPER FREIOS,DISCO FREIO DI4NTEIRO VENTIL4DO,2,PC,,0,11,"102,62",11,"102,62",22.0,102.62
7300,"1,45022E+11",HF18L,HIPPER FREIOS,DISCO FREIO TR4SEIRO SOLIDO S/CU11O,2,PC,,0,4,"114,77",,0,4.0,114.77
7301,"1,52094E+11",4RL8840,TECFIL,FILTRO 4R MOTOR,1,PC,,0,11,"26,12",,0,11.0,26.12
7302,"1,52094E+11",PEL674,TECFIL,FILTRO OLEO REFIL,1,PC,,0,4,"34,28",4,"34,28",8.0,34.28
7303,"1,52094E+11",PC953,TECFIL,FILTRO COM11USTIVEL,1,PC,,0,4,"47,98",4,"47,98",8.0,47.98
7304,"1,67011E+11",11MMOP10214,M4GNETI M4RELLI,11OM114 OLEO,1,PC,,0,4,"1018,15",,0,4.0,1018.15
7305,"1,67044E+11",RMM1116HO,M4GNETI M4RELLI,R4DI4DOR 4LUMINIO 11R4S4DO,1,PC,,0,4,"1077,63",4,"1069,44",4.0,1069.44
7306,"2,00021E+11",NKF3054C4,N4K4T4,S4P4T4 FREIO C/H4STE,1,JG,,0,4,"133,34",4,"153,49",4.0,133.34
7307,"2,0003E+11",N11J4005D,N4K4T4,114NDEJ4 DI4NT.C/11UCH4 C/M4NC4L S/PIVO LD,1,PC,,0,4,"225,31",4,"225,31",8.0,225.31
7308,"2,0003E+11",N11J3016E,N4K4T4,114NDEJ4 DI4NTEIR4 LE S/PIVO,1,PC,,0,4,"252,33",,0,4.0,252.33
7309,"2,00033E+11",N96036,N4K4T4,"4XI4L DIREC4O 266MM M14X2,00MM",1,PC,,0,4,"67,81",,0,4.0,67.81
7310,"2,00033E+11",N99264,N4K4T4,11IELET4 SUSPENS4O DI4NTEIR4 LD,1,PC,,0,4,"41,36",,0,4.0,41.36
