,Price,Price,Price,Price,Price,Price,Price,Price,Price,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,sum_min_quantity
supplier,carbwel,ima,jahu,lucios,medauto,metal,real,rufato,sueyasu,carbwel,ima,jahu,lucios,medauto,metal,real,rufato,sueyasu,
key,,,,,,,,,,,,,,,,,,,
iks1514,,,,18.15,,0.0,,,,,,,20.0,,1.0,,,,1.0
iks1515,,,,10.89,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks1516,,,,10.79,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks1518,,,,10.32,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks1519,,,,10.25,,0.0,,,,,,,8.0,,1.0,,,,1.0
iks1520,,,,8.67,,0.0,,,,,,,6.0,,1.0,,,,1.0
iks1525,,,,36.18,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks1526,,,,27.69,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks1602,,,,4.75,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks1704,,,,45.15,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks1705,,,,35.01,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks1801,,,,20.54,,0.0,,,,,,,8.0,,1.0,,,,1.0
iks1802,,,,20.23,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks1905,,,,209.95,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks1906,,,,197.27,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks1913,,,,277.09,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks1918,,,,288.92,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks2103,,,,21.35,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks2104,,,,28.57,,0.0,,,,,,,14.0,,1.0,,,,1.0
iks2105,,,,25.42,,0.0,,,,,,,6.0,,1.0,,,,1.0
iks2107,,,,30.68,,0.0,,,,,,,6.0,,1.0,,,,1.0
iks2108,,,,19.09,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks2113,,,,24.65,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks2114,,,,25.15,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2115,,,,23.56,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks2121,,,,42.95,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2123,,,,38.25,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2135,,,,18.35,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks2137,,,,22.39,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2138,,,,25.15,,0.0,,,,,,,8.0,,1.0,,,,1.0
iks2139,,,,25.1,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks2141,,,,22.61,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2203,,,,44.02,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks2205,,,,15.46,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2206,,,,36.22,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2210,,,,22.74,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2212,,,,43.48,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks2213,,,,33.86,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2214,,,,61.54,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks2223,,,,62.86,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks2226,,,,43.77,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2235,,,,98.7,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2238,,,,166.0,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks2240,,,,112.31,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2241,,,,17.94,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2242,,,,123.41,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks2243,,,,11.17,,0.0,,,,,,,7.0,,1.0,,,,1.0
iks2262,,,,22.15,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2266,,,,108.85,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2270,,,,126.54,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2271,,,,113.99,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2272,,,,42.55,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2302,,,,25.2,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks2303,,,,29.29,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2304,,,,28.12,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2305,,,,36.02,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2306,,,,38.13,,0.0,,,,,,,7.0,,1.0,,,,1.0
iks2309,,,,34.96,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks2310,,,,26.01,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks2311,,,,35.86,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks2312,,,,22.85,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks2402,,,,29.58,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks2403,,,,18.83,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks2417,,,,28.02,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2435,,,,10.14,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2504,,,,18.89,,0.0,,,,,,,11.0,,1.0,,,,1.0
iks2508,,,,24.2,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks2509,,,,20.74,,0.0,,,,,,,29.0,,1.0,,,,1.0
iks2510,,,,21.34,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2511,,,,27.68,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks2517,,,,37.85,,0.0,,,,,,,6.0,,1.0,,,,1.0
iks2518,,,,27.75,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks2519,,,,27.75,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks2520,,,,23.3,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks2522,,,,25.51,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks2523,,,,30.13,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3101,,,,12.73,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3102,,,,16.96,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks3103,,,,34.37,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3104,,,,34.57,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3105,,,,32.42,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks3106,,,,24.56,,0.0,,,,,,,8.0,,1.0,,,,1.0
iks3107,,,,25.33,,0.0,,,,,,,6.0,,1.0,,,,1.0
iks3110,,,,22.21,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3113,,,,26.25,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks3119,,,,33.75,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3120,,,,30.36,,0.0,,,,,,,6.0,,1.0,,,,1.0
iks3123,,,,25.77,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3124,,,,23.07,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3127,,,,23.46,,0.0,,,,,,,9.0,,1.0,,,,1.0
iks3128,,,,21.64,,0.0,,,,,,,6.0,,1.0,,,,1.0
iks3134,,,,25.25,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks3201,,,,49.34,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3202,,,,66.72,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks3203,,,,64.15,,0.0,,,,,,,12.0,,1.0,,,,1.0
iks3204,,,,73.12,,0.0,,,,,,,8.0,,1.0,,,,1.0
iks3210,,,,47.23,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks3211,,,,48.14,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3212,,,,46.38,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3213,,,,48.09,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3214,,,,37.53,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3218,,,,68.25,,0.0,,,,,,,15.0,,1.0,,,,1.0
iks3220,,,,44.23,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3227,,,,38.73,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3228,,,,41.65,,0.0,,,,,,,5.0,,1.0,,,,1.0
iks3229,,,,64.15,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks3233,,,,67.64,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks3234,,,,67.64,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks3235,,,,82.41,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3238,,,,102.55,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3239,,,,81.32,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3240,,,,70.68,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks3241,,,,92.91,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks3245,,,,55.94,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks3248,,,,63.37,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3256,,,,57.15,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks3258,,,,40.71,,0.0,,,,,,,18.0,,1.0,,,,1.0
iks3259,,,,53.77,,0.0,,,,,,,16.0,,1.0,,,,1.0
iks3262,,,,54.92,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3264,,,,51.7,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3265,,,,50.72,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks3267,,,,45.69,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3272,,,,50.86,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks3273,,,,70.47,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3274,,,,40.22,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3275,,,,40.96,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3302,,,,18.99,,0.0,,,,,,,9.0,,1.0,,,,1.0
iks3303,,,,29.21,,0.0,,,,,,,18.0,,1.0,,,,1.0
iks3304,,,,35.65,,0.0,,,,,,,5.0,,1.0,,,,1.0
iks3305,,,,50.3,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks3307,,,,47.88,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks3308,,,,46.31,,0.0,,,,,,,6.0,,1.0,,,,1.0
iks3309,,,,38.26,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3310,,,,44.92,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3311,,,,41.27,,0.0,,,,,,,15.0,,1.0,,,,1.0
iks3312,,,,49.28,,0.0,,,,,,,5.0,,1.0,,,,1.0
iks3315,,,,52.27,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks3316,,,,49.71,,0.0,,,,,,,14.0,,1.0,,,,1.0
iks3317,,,,51.23,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3318,,,,46.42,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks3319,,,,54.1,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3321,,,,54.67,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks3324,,,,83.24,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks3325,,,,96.65,,0.0,,,,,,,6.0,,1.0,,,,1.0
iks3326,,,,45.72,,0.0,,,,,,,13.0,,1.0,,,,1.0
iks3327,,,,46.2,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3328,,,,62.78,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3330,,,,64.36,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3331,,,,46.73,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3334,,,,58.2,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3403,,,,29.87,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3404,,,,31.18,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks3407,,,,28.38,,0.0,,,,,,,6.0,,1.0,,,,1.0
iks3410,,,,26.3,,0.0,,,,,,,7.0,,1.0,,,,1.0
iks3415,,,,30.29,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3501,,,,5.74,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks3502,,,,11.87,,0.0,,,,,,,17.0,,1.0,,,,1.0
iks3506,,,,16.4,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3507,,,,15.72,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3519,,,,17.11,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3521,,,,27.15,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks3523,,,,17.26,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3702,,,,40.54,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3704,,,,33.94,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3802,,,,14.77,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3814,,,,32.05,,0.0,,,,,,,5.0,,1.0,,,,1.0
iks3815,,,,15.61,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks3817,,,,41.79,,0.0,,,,,,,7.0,,1.0,,,,1.0
iks3905,,,,184.48,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks3911,,,,167.32,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks3925,,,,204.57,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3940,,,,381.41,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks3943,,,,261.3,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3944,,,,258.21,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks3945,,,,259.23,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks3946,,,,254.14,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4101,,,,19.44,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4102,,,,19.09,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4104,,,,21.68,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4105,,,,21.68,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks4106,,,,18.88,,0.0,,,,,,,5.0,,1.0,,,,1.0
iks4107,,,,19.2,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks4108,,,,15.78,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks4111,,,,13.93,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4115,,,,14.08,,0.0,,,,,,,5.0,,1.0,,,,1.0
iks4118,,,,14.6,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks4119,,,,19.62,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4129,,,,11.46,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks4135,,,,34.0,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks4136,,,,27.8,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks4144,,,,17.68,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks4148,,,,41.33,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks4161,,,,30.35,,0.0,,,,,,,5.0,,1.0,,,,1.0
iks4178,,,,23.83,,0.0,,,,,,,9.0,,1.0,,,,1.0
iks4179,,,,18.94,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks4184,,,,70.66,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4201,,,,26.73,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4208,,,,28.31,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks4209,,,,30.13,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks4210,,,,59.01,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks42101,,,,11.03,,0.0,,,,,,,6.0,,1.0,,,,1.0
iks42102,,,,17.65,,0.0,,,,,,,17.0,,1.0,,,,1.0
iks42109,,,,29.24,,0.0,,,,,,,8.0,,1.0,,,,1.0
iks42112,,,,21.52,,0.0,,,,,,,7.0,,1.0,,,,1.0
iks42118,,,,145.57,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks42119,,,,144.11,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks42120,,,,144.11,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks42122,,,,94.73,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks42124,,,,95.17,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks42125,,,,99.55,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks42128,,,,14.46,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks42131,,,,25.3,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks42132,,,,12.9,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks4218,,,,26.73,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks4220,,,,29.76,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks4221,,,,89.25,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4222,,,,81.3,,0.0,,,,,,,6.0,,1.0,,,,1.0
iks4225,,,,83.79,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks4228,,,,33.64,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks4229,,,,16.04,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks4231,,,,56.17,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks4262,,,,62.18,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks4267,,,,89.36,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks4283,,,,93.0,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks4285,,,,58.52,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks4286,,,,13.75,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks4287,,,,34.3,,0.0,,,,,,,5.0,,1.0,,,,1.0
iks4288,,,,15.37,,0.0,,,,,,,5.0,,1.0,,,,1.0
iks4289,,,,33.97,,0.0,,,,,,,9.0,,1.0,,,,1.0
iks4290,,,,12.1,,0.0,,,,,,,15.0,,1.0,,,,1.0
iks4291,,,,90.45,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks4293,,,,106.53,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4294,,,,29.14,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks4302,,,,31.42,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4303,,,,31.98,,0.0,,,,,,,11.0,,1.0,,,,1.0
iks4304,,,,43.62,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4306,,,,25.65,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks4307,,,,33.1,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4316,,,,46.67,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks4317,,,,41.17,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4318,,,,32.73,,0.0,,,,,,,25.0,,1.0,,,,1.0
iks4319,,,,50.71,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks4325,,,,44.41,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks4402,,,,26.59,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks4403,,,,25.67,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4405,,,,24.37,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks4406,,,,22.33,,0.0,,,,,,,6.0,,1.0,,,,1.0
iks4408,,,,22.72,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks4415,,,,23.89,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks4420,,,,22.48,,0.0,,,,,,,5.0,,1.0,,,,1.0
iks4421,,,,25.39,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4423,,,,24.58,,0.0,,,,,,,26.0,,1.0,,,,1.0
iks4424,,,,20.29,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4427,,,,18.43,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4438,,,,20.95,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4450,,,,20.91,,0.0,,,,,,,7.0,,1.0,,,,1.0
iks4507,,,,24.91,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4508,,,,24.19,,0.0,,,,,,,8.0,,1.0,,,,1.0
iks4515,,,,20.14,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4516,,,,62.61,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks4520,,,,33.15,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks4521,,,,42.3,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks4522,,,,32.89,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks4523,,,,32.0,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks4524,,,,29.36,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4901,,,,159.23,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks4902,,,,163.82,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4903,,,,247.39,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks4913,,,,493.12,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks4914,,,,474.53,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks5103,,,,54.34,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks5210,,,,94.91,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks5211,,,,90.32,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks5231,,,,180.65,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks5232,,,,180.65,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks5237,,,,181.24,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks5238,,,,181.24,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks7101,,,,41.81,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks7102,,,,43.28,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks71135,,,,39.42,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks71136,,,,32.78,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks7242,,,,154.95,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks7249,,,,156.17,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks7262,,,,24.95,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks7265,,,,33.93,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks7266,,,,30.26,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks72715,,,,99.61,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks7361,,,,48.67,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks7362,,,,65.02,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks7363,,,,80.75,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks7364,,,,39.79,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks7366,,,,102.13,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks73701,,,,117.39,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks73702,,,,99.66,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks7386a,,,,75.3,,0.0,,,,,,,3.0,,1.0,,,,1.0
iks75702,,,,87.32,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks7942,,,,394.01,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks8301,,,,53.63,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks9204,,,,150.11,,0.0,,,,,,,4.0,,1.0,,,,1.0
iks9205,,,,150.11,,0.0,,,,,,,5.0,,1.0,,,,1.0
iks9209,,,,43.08,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks9212,,,,42.53,,0.0,,,,,,,1.0,,1.0,,,,1.0
iks9213,,,,161.71,,0.0,,,,,,,2.0,,1.0,,,,1.0
iks9214,,,,161.71,,0.0,,,,,,,2.0,,1.0,,,,1.0
imaal01,0.0,61.91,,,,0.0,,,,4.0,1.0,,,,1.0,,,,1.0
imaal03,,13.58,,,,0.0,,,,,1.0,,,,1.0,,,,1.0
imaal04,0.0,99.07,,,,0.0,,,,1.0,1.0,,,,1.0,,,,1.0
imaal05,,38.66,,56.86,,0.0,,,,,1.0,,2.0,,1.0,,,,1.0
imaal08,,122.02,,,,0.0,,,,,1.0,,,,1.0,,,,1.0
imaal09,0.0,85.31,,125.5,,0.0,,,,4.0,1.0,,4.0,,1.0,,,,1.0
imaal10,0.0,127.42,,,,0.0,,,,2.0,1.0,,,,1.0,,,,1.0
imaal100,0.0,68.45,,,,0.0,,,,3.0,1.0,,,,1.0,,,,1.0
imaal101,0.0,63.38,,85.68,,,,,,1.0,1.0,,4.0,,,,,,1.0
imaal102,0.0,155.68,,200.55,,0.0,,,,2.0,1.0,,1.0,,1.0,,,,1.0
imaal103,0.0,71.31,,108.77,,0.0,,,,2.0,1.0,,2.0,,1.0,,,,1.0
imaal1031,0.0,131.07,,,,,,,,2.0,1.0,,,,,,,,2.0
imaal1038,0.0,142.84,,,,,,,,2.0,1.0,,,,,,,,2.0
imaal1048,0.0,133.19,,,,,,,,1.0,1.0,,,,,,,,1.0
imaal1052,0.0,139.53,,,,,,,,2.0,1.0,,,,,,,,2.0
imaal1053,,149.92,,228.65,,,,,,,1.0,,2.0,,,,,,1.0
imaal1063,0.0,158.09,,,,,,,,1.0,1.0,,,,,,,,1.0
imaal1064,0.0,221.26,,,,,,,,2.0,1.0,,,,,,,,2.0
imaal1066,0.0,169.3,,,,,,,,1.0,1.0,,,,,,,,1.0
imaal107,0.0,116.53,,,,0.0,,,,1.0,1.0,,,,1.0,,,,1.0
imaal108,,173.65,,,,0.0,,,,,1.0,,,,1.0,,,,1.0
imaal109,,145.76,,,,0.0,,,,,1.0,,,,1.0,,,,1.0
imaal1105,0.0,141.18,,,,,,,,1.0,1.0,,,,,,,,1.0
imaal1109,0.0,150.94,,,,,,,,1.0,1.0,,,,,,,,1.0
imaal112,,170.18,,,,0.0,,,,,1.0,,,,1.0,,,,1.0
imaal113,,128.0,,,,0.0,,,,,1.0,,,,1.0,,,,1.0
imaal114,0.0,260.13,,368.59,,0.0,,,,1.0,1.0,,2.0,,1.0,,,,1.0
imaal115,,317.85,,,,0.0,,,,,1.0,,,,1.0,,,,1.0
imaal1155,0.0,153.13,,,,,,,,8.0,1.0,,,,,,,,8.0
imaal1156,0.0,138.68,,,,,,,,1.0,1.0,,,,,,,,1.0
imaal1157,0.0,107.5,,,,,,,,3.0,1.0,,,,,,,,3.0
imaal116,,334.43,,,,0.0,,,,,1.0,,,,1.0,,,,1.0
imaal117,0.0,52.74,,80.44,,0.0,,,,1.0,1.0,,3.0,,1.0,,,,1.0
imaal118,0.0,360.21,,,,,,,,2.0,1.0,,,,,,,,2.0
imaal119,,108.09,,159.0,,0.0,,,,,1.0,,2.0,,1.0,,,,1.0
imaal1192,0.0,143.4,,,,,,,,3.0,1.0,,,,,,,,3.0
imaal1196,0.0,167.01,,,,,,,,1.0,1.0,,,,,,,,1.0
imaal1198,0.0,129.66,,,,,,,,1.0,1.0,,,,,,,,1.0
imaal12,,35.49,,,,0.0,,,,,1.0,,,,1.0,,,,1.0
imaal1202,0.0,137.03,,,,0.0,,,,1.0,1.0,,,,1.0,,,,1.0
imaal1215,,145.88,,,,0.0,,,,,1.0,,,,1.0,,,,1.0
imaal122,,287.42,,,,0.0,,,,,1.0,,,,1.0,,,,1.0
imaal1226,,139.25,,,,0.0,,,,,1.0,,,,1.0,,,,1.0
imaal123,0.0,110.5,,,,0.0,,,,7.0,1.0,,,,1.0,,,,1.0
imaal1241,,148.08,,,,0.0,,,,,1.0,,,,1.0,,,,1.0
imaal1242,,148.08,,,,0.0,,,,,1.0,,,,1.0,,,,1.0
