,Price,Price,Price,Price,Price,Price,Price,Price,Price,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,sum_min_quantity
supplier,carbwel,ima,jahu,lucios,medauto,metal,real,rufato,sueyasu,carbwel,ima,jahu,lucios,medauto,metal,real,rufato,sueyasu,
key,,,,,,,,,,,,,,,,,,,
axios0210733,102.46,,,,,78.25,,,,0.0,,,,,0.0,,,,0.0
axios0210750,,,,,329.69,288.45,,,,,,,,0.0,0.0,,,,0.0
axios0210752,191.64,,,,,155.2,,,,0.0,,,,,0.0,,,,0.0
axios0210758,77.5,,,,,109.82,,,,0.0,,,,,0.0,,,,0.0
axios0210759,101.56,,,,,84.56,,,,0.0,,,,,0.0,,,,0.0
axios0210851,66.08,,,,,51.75,,,,0.0,,,,,0.0,,,,0.0
axios0210887,169.19,,,,,133.22,,,,0.0,,,,,0.0,,,,0.0
axios0210907,105.34,,,,,99.17,,,,0.0,,,,,0.0,,,,0.0
axios0210908,134.65,,,,,106.54,,,,0.0,,,,,0.0,,,,0.0
axios0211127,192.86,,,,,163.65,,,,0.0,,,,,0.0,,,,0.0
axios0211128,192.86,,,,,163.65,,,,0.0,,,,,0.0,,,,0.0
axios0211148,115.31,,,,,98.97,,,,0.0,,,,,0.0,,,,0.0
axios0211149,125.19,,,,,98.97,,,,0.0,,,,,0.0,,,,0.0
axios0211150,66.55,,,,,72.03,,,,0.0,,,,,0.0,,,,0.0
axios0211341,217.27,,,,,186.81,,,,0.0,,,,,0.0,,,,0.0
axios0211631,210.1,,,,,172.04,,,,0.0,,,,,0.0,,,,0.0
axios0211696,82.39,,,,,69.2,,,,0.0,,,,,0.0,,,,0.0
axios0211697,77.69,,,,,69.2,,,,0.0,,,,,0.0,,,,0.0
axios0212760,145.58,,,,,111.95,,,,0.0,,,,,0.0,,,,0.0
axios0212765,208.68,,,,,182.29,,,,0.0,,,,,0.0,,,,0.0
axios0221245,74.57,,,,,54.7,,,,0.0,,,,,0.0,,,,0.0
axios0221280,77.2,,,,,66.85,,,,0.0,,,,,0.0,,,,0.0
axios0221403,91.35,,,,,83.19,,,,0.0,,,,,0.0,,,,0.0
axios0221505,98.4,,,,,83.32,,,,0.0,,,,,0.0,,,,0.0
axios0221547,93.23,,,,,74.08,,,,0.0,,,,,0.0,,,,0.0
axios0431688,67.65,,,,,57.76,,,,0.0,,,,,0.0,,,,0.0
axios0434048,,,,,83.73,79.62,,,,,,,,0.0,0.0,,,,0.0
axios0440830,57.06,,,,,43.85,,,,0.0,,,,,0.0,,,,0.0
axios0440833,95.44,,,,,80.94,,,,0.0,,,,,0.0,,,,0.0
axios0440840,61.24,,,,,47.72,,,,0.0,,,,,0.0,,,,0.0
axios0440878,37.0,,,,,22.86,,,,0.0,,,,,0.0,,,,0.0
axios0440879,38.0,,,,,28.26,,,,0.0,,,,,0.0,,,,0.0
axios0441130,142.96,,,,,122.29,,,,0.0,,,,,0.0,,,,0.0
axios0441140,220.78,,,,,169.5,,,,0.0,,,,,0.0,,,,0.0
axios0441141,220.78,,,,,169.5,,,,0.0,,,,,0.0,,,,0.0
axios0441222,157.59,,,,,113.44,,,,0.0,,,,,0.0,,,,0.0
axios0441490,61.81,,,,,50.88,,,,0.0,,,,,0.0,,,,0.0
axios0441654,152.14,,,,,120.95,,,,0.0,,,,,0.0,,,,0.0
axios0441656,141.69,,,,,121.83,,,,0.0,,,,,0.0,,,,0.0
axios0442612,127.88,,,,,105.52,,,,0.0,,,,,0.0,,,,0.0
axios0442613,135.65,,,,,115.13,,,,0.0,,,,,0.0,,,,0.0
axios0442615,260.43,,,,,204.93,,,,0.0,,,,,0.0,,,,0.0
axios0442616,260.43,,,,,204.93,,,,0.0,,,,,0.0,,,,0.0
axios0442618,236.52,,,,,194.74,,,,0.0,,,,,0.0,,,,0.0
axios0442626,131.38,,,,,112.07,,,,0.0,,,,,0.0,,,,0.0
axios0442628,148.17,,,,,126.38,,,,0.0,,,,,0.0,,,,0.0
axios0442754,199.44,,,,,170.14,,,,0.0,,,,,0.0,,,,0.0
axios5115445,77.38,,,,,68.58,,,,0.0,,,,,0.0,,,,0.0
axios5211887,180.0,,,,,143.89,,,,0.0,,,,,0.0,,,,0.0
axios5211897,213.93,,,,,202.41,,,,0.0,,,,,0.0,,,,0.0
axios5215347,94.45,,,,,84.75,,,,0.0,,,,,0.0,,,,0.0
axios5312124,43.02,,,,,30.09,,,,0.0,,,,,0.0,,,,0.0
axios5312125,53.72,,,,,43.57,,,,0.0,,,,,0.0,,,,0.0
axios5312128,58.42,,,,,47.44,,,,0.0,,,,,0.0,,,,0.0
axios5312159,46.6,,,,,33.9,,,,0.0,,,,,0.0,,,,0.0
axios5312161,,,,,117.61,60.83,,,,,,,,0.0,0.0,,,,0.0
axios5312178,,,,,34.0,34.05,,,,,,,,0.0,0.0,,,,0.0
axios5312849,70.38,,,,,53.84,,,,0.0,,,,,0.0,,,,0.0
axios5412740,49.25,,,,,33.57,,,,0.0,,,,,0.0,,,,0.0
axios5445500,,,,,52.58,47.21,,,,,,,,0.0,0.0,,,,0.0
axioslt90074,182.41,,,,,149.46,,,,0.0,,,,,0.0,,,,0.0
bosch0986ah0700,122.83,,,,,,,,107.03,0.0,,,,,,,,0.0,0.0
bosch1234332215,33.23,,,,,,,,25.99,0.0,,,,,,,,0.0,0.0
bosch1234332300,44.79,,,,,,,,33.64,0.0,,,,,,,,0.0,0.0
bosch1986ae0008,31.1,,,,,,,,25.98,0.0,,,,,,,,0.0,0.0
bosch1986ae0009,35.85,,,,,,,,28.99,0.0,,,,,,,,0.0,0.0
bosch9231081331,35.83,,,,,,,,30.44,0.0,,,,,,,,0.0,0.0
bosch9231086056,53.32,,,,,,,,48.67,0.0,,,,,,,,0.0,0.0
bosch9231086370,69.29,,,,,,,,61.51,0.0,,,,,,,,0.0,0.0
bosch9231087677,28.3,,,,,,,,21.09,0.0,,,,,,,,0.0,0.0
bosch9232081442,64.49,,,,,,,,53.6,0.0,,,,,,,,0.0,0.0
bosch9295080042,50.22,,,,,,,,56.07,0.0,,,,,,,,0.0,0.0
bosch9295080047,101.88,,,,,,,,99.8,0.0,,,,,,,,0.0,0.0
boschf00099c012,108.69,,,,,,,,103.95,0.0,,,,,,,,0.0,0.0
boschf00099c058,53.84,,,,,,,,50.71,0.0,,,,,,,,0.0,0.0
boschf00099c081,132.61,,,,,,,,111.77,0.0,,,,,,,,0.0,0.0
boschf00099c082,114.27,,,,,,,,98.54,0.0,,,,,,,,0.0,0.0
boschf00099c084,136.77,,,,,,,,129.13,0.0,,,,,,,,0.0,0.0
boschf00099c125,139.9,,,,,,,,158.22,0.0,,,,,,,,0.0,0.0
boschf00099c130,79.14,,,,,,,,77.19,0.0,,,,,,,,0.0,0.0
boschf00099c146,78.53,,,,,,,,69.19,0.0,,,,,,,,0.0,0.0
boschf00099c599,117.59,,,,,,,,116.17,0.0,,,,,,,,0.0,0.0
boschf00099c612,85.9,,,,,,,,87.12,0.0,,,,,,,,0.0,0.0
boschf000rs0102,183.8,,,,,,,,132.42,0.0,,,,,,,,0.0,0.0
boschf000rs0103,198.79,,,,,,,,147.6,0.0,,,,,,,,0.0,0.0
boschf000te0103,264.71,,,,,,,,194.89,0.0,,,,,,,,0.0,0.0
boschf000te159a,235.99,,,,,,,,218.83,0.0,,,,,,,,0.0,0.0
boschf000zs0103,95.9,,,,,,,,95.51,0.0,,,,,,,,0.0,0.0
boschf000zs0105,108.9,,,,,,,,108.13,0.0,,,,,,,,0.0,0.0
boschf000zs0217,216.9,,,,,,,,181.1,0.0,,,,,,,,0.0,0.0
boschf000zs0235,120.9,,,,,,,,121.06,0.0,,,,,,,,0.0,0.0
boschf00m123317,75.79,,,,,,,,109.5,0.0,,,,,,,,0.0,0.0
boschf00m146900,11.0,,,,,,,,25.74,0.0,,,,,,,,0.0,0.0
boschf00ma45217,280.76,,,,,,,,266.75,0.0,,,,,,,,0.0,0.0
boschwr91,13.61,,,,,,,,28.37,0.0,,,,,,,,0.0,0.0
branilbn002bap,37.0,,,,,36.21,,,,0.0,,,,,0.0,,,,0.0
brasmeck10302jc,54.9,,,51.85,,,,,,0.0,,,4.0,,,,,,4.0
brasmeck10453jv,18.94,,,19.91,,,,,,0.0,,,5.0,,,,,,0.0
brasmeck20081ch,18.0,,,15.85,,,,,,0.0,,,11.0,,,,,,11.0
brasmeck20137je,14.6,,,8.1,,,,,,0.0,,,45.0,,,,,,45.0
brasmeck20168je,19.0,,,10.02,,,,,,0.0,,,15.0,,,,,,15.0
brasmeck20405jc,25.75,,,14.6,,,,,,0.0,,,27.0,,,,,,27.0
brasmeck20406jc,15.13,,,9.85,,,,,,0.0,,,62.0,,,,,,62.0
brasmeck20465jc,25.0,,,23.21,,,,,,0.0,,,5.0,,,,,,5.0
brasmeck30152je,13.0,,,5.44,,,,,,0.0,,,118.0,,,,,,118.0
brasmeck30180je,10.0,,,3.41,,,,,,0.0,,,45.0,,,,,,45.0
brasmeck30326,10.92,,,1.15,,,,,,0.0,,,100.0,,,,,,100.0
brasmeck30352je,13.0,,,7.47,,,,,,0.0,,,5.0,,,,,,5.0
brasmeck30399jc,11.0,,,5.06,,,,,,0.0,,,43.0,,,,,,43.0
brasmeck40303je,10.0,,,10.54,,,,,,0.0,,,9.0,,,,,,0.0
brasmeck40346je,12.0,,,8.73,,,,,,0.0,,,5.0,,,,,,5.0
brasmeck40403jc,15.0,,,10.65,,,,,,0.0,,,6.0,,,,,,6.0
brasmeck40574jc,10.0,,,4.42,,,,,,0.0,,,20.0,,,,,,20.0
brim024,,,,,108.8,122.98,,,,,,,,0.0,0.0,,,,0.0
brim219,,,,,117.58,122.98,,,,,,,,0.0,0.0,,,,0.0
brim592,,,,,263.34,307.5,,,,,,,,0.0,0.0,,,,0.0
brim593,,,,,260.7,307.5,,,,,,,,0.0,0.0,,,,0.0
cauplas13084,,,,13.59,,19.27,,,,,,,2.0,,0.0,,,,2.0
cauplas13130,,,,56.69,,67.34,,,,,,,2.0,,0.0,,,,2.0
cauplas13236,,,,37.86,,48.18,,,,,,,3.0,,0.0,,,,3.0
cauplas2403,,,,52.43,,61.48,,,,,,,1.0,,0.0,,,,1.0
cauplas3349,,,,74.74,,88.77,,,,,,,1.0,,0.0,,,,1.0
cauplas3432,,,,46.13,,54.1,,,,,,,1.0,,0.0,,,,1.0
cauplas4019,,,,38.75,,46.02,,,,,,,2.0,,0.0,,,,2.0
cauplas4373,,,,13.41,,16.3,,,,,,,1.0,,0.0,,,,1.0
cauplas4457,,,,26.23,,31.15,,,,,,,3.0,,0.0,,,,3.0
cauplas4709,,,,46.57,,54.63,,,,,,,5.0,,0.0,,,,5.0
cauplas4849,,,,14.65,,17.81,,,,,,,5.0,,0.0,,,,5.0
cauplas5410,,,,76.11,,90.42,,,,,,,4.0,,0.0,,,,4.0
cauplas5629,,,,56.3,,66.87,,,,,,,1.0,,0.0,,,,1.0
cauplas5631,,,,21.07,,25.02,,,,,,,3.0,,0.0,,,,3.0
cauplas5659,,,,33.59,,45.39,,,,,,,12.0,,0.0,,,,12.0
cauplas5698,,,,21.02,,25.76,,,,,,,5.0,,0.0,,,,5.0
cauplas6456,,,,248.77,,295.49,,,,,,,1.0,,0.0,,,,1.0
cauplas6502,,,,179.06,,212.71,,,,,,,5.0,,0.0,,,,5.0
cauplas6776,,,,216.71,,267.72,,,,,,,2.0,,0.0,,,,2.0
cauplas6781,,,,33.33,,39.58,,,,,,,3.0,,0.0,,,,3.0
cauplas7460,,,,40.59,,49.34,,,,,,,3.0,,0.0,,,,3.0
cauplas7461,,,,46.16,,54.84,,,,,,,3.0,,0.0,,,,3.0
cauplas8447,,,,21.63,,26.62,,,,,,,11.0,,0.0,,,,11.0
cauplas8451,,,,189.99,,233.74,,,,,,,1.0,,0.0,,,,1.0
cauplas8684,,,,55.27,,66.69,,,,,,,1.0,,0.0,,,,1.0
cauplas8690,,,,100.64,,125.76,,,,,,,3.0,,0.0,,,,3.0
cauplas903765,,,,13.63,,19.08,,,,,,,31.0,,0.0,,,,31.0
cauplas904215,,,,9.87,,12.97,,,,,,,95.0,,0.0,,,,95.0
cauplas904323,,,,7.42,,10.28,,,,,,,5.0,,0.0,,,,5.0
cauplas904500,,,,20.16,,28.02,,,,,,,54.0,,0.0,,,,54.0
cauplas904502,,,,11.1,,19.16,,,,,,,28.0,,0.0,,,,28.0
cauplas904642,,,,11.85,,17.48,,,,,,,50.0,,0.0,,,,50.0
cauplas904735,,,,11.85,,17.24,,,,,,,31.0,,0.0,,,,31.0
cauplas905401,,,,5.15,,17.98,,,,,,,2.0,,0.0,,,,2.0
cauplas905495,,,,9.07,,16.82,,,,,,,17.0,,0.0,,,,17.0
cauplas907545,,,,15.83,,21.19,,,,,,,7.0,,0.0,,,,7.0
cauplas908343,,,,19.42,,26.22,,,,,,,32.0,,0.0,,,,32.0
cauplas908385,,,,5.78,,9.75,,,,,,,8.0,,0.0,,,,8.0
cauplas908421,,,,50.22,,65.42,,,,,,,8.0,,0.0,,,,8.0
cauplas908453,,,,28.15,,48.85,,,,,,,11.0,,0.0,,,,11.0
cauplas913384,,,,10.22,,10.81,,,,,,,4.0,,0.0,,,,4.0
cauplas9476,,,,103.65,,125.04,,,,,,,4.0,,0.0,,,,4.0
cauplas9676,,,,63.7,,78.58,,,,,,,10.0,,0.0,,,,10.0
ceccarelli101,,,,11.91,,13.73,,,,,,,34.0,,0.0,,,,34.0
ceccarelli102,,,,10.32,,11.88,,,,,,,59.0,,0.0,,,,59.0
ceccarelli104,,,,10.32,,11.9,,,,,,,24.0,,0.0,,,,24.0
ceccarelli105,,,,6.57,,7.58,,,,,,,19.0,,0.0,,,,19.0
ceccarelli106,,,,13.19,,15.23,,,,,,,4.0,,0.0,,,,4.0
ceccarelli107,,,,20.38,,23.52,,,,,,,11.0,,0.0,,,,11.0
ceccarelli110,,,,10.75,,12.37,,,,,,,10.0,,0.0,,,,10.0
ceccarelli111,,,,12.65,,15.23,,,,,,,24.0,,0.0,,,,24.0
ceccarelli112,,,,15.41,,18.55,,,,,,,12.0,,0.0,,,,12.0
ceccarelli113,,,,11.95,,13.79,,,,,,,6.0,,0.0,,,,6.0
ceccarelli115,,,,15.36,,17.71,,,,,,,6.0,,0.0,,,,6.0
ceccarelli119,,,,19.22,,22.15,,,,,,,25.0,,0.0,,,,25.0
ceccarelli120,,,,17.63,,20.34,,,,,,,4.0,,0.0,,,,4.0
ceccarelli121,,,,17.63,,20.34,,,,,,,10.0,,0.0,,,,10.0
ceccarelli139,,,,13.54,,15.86,,,,,,,38.0,,0.0,,,,38.0
ceccarelli142,,,,17.64,,20.69,,,,,,,2.0,,0.0,,,,2.0
ceccarelli143,,,,13.32,,15.9,,,,,,,20.0,,0.0,,,,20.0
ceccarelli204,,,,36.3,,41.86,,,,,,,2.0,,0.0,,,,2.0
ceccarelli205,,,,36.3,,41.86,,,,,,,4.0,,0.0,,,,4.0
ceccarelli206,,,,14.5,,16.72,,,,,,,3.0,,0.0,,,,3.0
ceccarelli207,,,,14.38,,17.15,,,,,,,20.0,,0.0,,,,20.0
ceccarelli208,,,,25.6,,30.55,,,,,,,4.0,,0.0,,,,4.0
ceccarelli210,,,,21.58,,24.88,,,,,,,89.0,,0.0,,,,89.0
ceccarelli2101,,,,13.77,,16.44,,,,,,,7.0,,0.0,,,,7.0
ceccarelli2102,,,,14.26,,16.44,,,,,,,1.0,,0.0,,,,1.0
ceccarelli2103,,,,18.11,,20.88,,,,,,,3.0,,0.0,,,,3.0
ceccarelli2104,,,,18.11,,20.88,,,,,,,1.0,,0.0,,,,1.0
ceccarelli2105,,,,16.51,,19.02,,,,,,,3.0,,0.0,,,,3.0
ceccarelli2106,,,,16.51,,19.02,,,,,,,3.0,,0.0,,,,3.0
ceccarelli2111,,,,18.44,,21.62,,,,,,,18.0,,0.0,,,,18.0
ceccarelli2112,,,,18.44,,21.62,,,,,,,2.0,,0.0,,,,2.0
ceccarelli212,,,,27.72,,31.95,,,,,,,4.0,,0.0,,,,4.0
ceccarelli213,,,,10.08,,11.63,,,,,,,4.0,,0.0,,,,4.0
ceccarelli214,,,,10.08,,11.63,,,,,,,1.0,,0.0,,,,1.0
ceccarelli215,,,,14.15,,16.31,,,,,,,3.0,,0.0,,,,3.0
ceccarelli216,,,,5.91,,6.81,,,,,,,26.0,,0.0,,,,26.0
ceccarelli217,,,,32.28,,37.21,,,,,,,5.0,,0.0,,,,5.0
ceccarelli218,,,,32.28,,37.21,,,,,,,11.0,,0.0,,,,11.0
ceccarelli221,,,,47.39,,53.3,,,,,,,11.0,,0.0,,,,11.0
ceccarelli226,,,,19.21,,21.42,,,,,,,13.0,,0.0,,,,13.0
ceccarelli231,,,,5.34,,6.27,,,,,,,10.0,,0.0,,,,10.0
ceccarelli235,,,,29.6,,34.12,,,,,,,3.0,,0.0,,,,3.0
ceccarelli236,,,,28.6,,34.12,,,,,,,1.0,,0.0,,,,1.0
ceccarelli241,,,,19.47,,21.91,,,,,,,6.0,,0.0,,,,6.0
ceccarelli242,,,,24.55,,27.59,,,,,,,6.0,,0.0,,,,6.0
ceccarelli243,,,,24.55,,27.59,,,,,,,4.0,,0.0,,,,4.0
ceccarelli246,,,,12.14,,14.24,,,,,,,26.0,,0.0,,,,26.0
ceccarelli247,,,,15.39,,18.05,,,,,,,159.0,,0.0,,,,159.0
ceccarelli248,,,,11.97,,13.8,,,,,,,9.0,,0.0,,,,9.0
ceccarelli249,,,,12.07,,13.92,,,,,,,6.0,,0.0,,,,6.0
ceccarelli250,,,,26.34,,30.89,,,,,,,25.0,,0.0,,,,25.0
ceccarelli251,,,,26.34,,30.89,,,,,,,30.0,,0.0,,,,30.0
ceccarelli253,,,,25.86,,29.07,,,,,,,4.0,,0.0,,,,4.0
ceccarelli254,,,,25.86,,29.07,,,,,,,2.0,,0.0,,,,2.0
ceccarelli266,,,,34.08,,39.95,,,,,,,11.0,,0.0,,,,11.0
ceccarelli267,,,,34.08,,39.95,,,,,,,8.0,,0.0,,,,8.0
ceccarelli268,,,,8.82,,10.34,,,,,,,60.0,,0.0,,,,60.0
ceccarelli273,,,,29.66,,34.2,,,,,,,5.0,,0.0,,,,5.0
ceccarelli281,,,,11.3,,13.49,,,,,,,29.0,,0.0,,,,29.0
ceccarelli282,,,,41.19,,46.32,,,,,,,1.0,,0.0,,,,1.0
ceccarelli283,,,,39.49,,46.32,,,,,,,4.0,,0.0,,,,4.0
ceccarelli285,,,,15.96,,18.24,,,,,,,3.0,,0.0,,,,3.0
ceccarelli286,,,,5.85,,6.73,,,,,,,4.0,,0.0,,,,4.0
ceccarelli287,,,,10.69,,12.55,,,,,,,1.0,,0.0,,,,1.0
ceccarelli288,,,,22.22,,26.04,,,,,,,11.0,,0.0,,,,11.0
ceccarelli289,,,,22.22,,26.04,,,,,,,3.0,,0.0,,,,3.0
ceccarelli291,,,,31.95,,38.12,,,,,,,5.0,,0.0,,,,5.0
ceccarelli292,,,,13.08,,15.62,,,,,,,5.0,,0.0,,,,5.0
ceccarelli301,,,,33.94,,39.14,,,,,,,10.0,,0.0,,,,10.0
ceccarelli302,,,,16.0,,18.46,,,,,,,3.0,,0.0,,,,3.0
ceccarelli303,,,,11.68,,13.45,,,,,,,1.0,,0.0,,,,1.0
ceccarelli305,,,,10.47,,12.27,,,,,,,3.0,,0.0,,,,3.0
ceccarelli306,,,,10.47,,12.27,,,,,,,2.0,,0.0,,,,2.0
ceccarelli307,,,,20.41,,23.53,,,,,,,5.0,,0.0,,,,5.0
ceccarelli308,,,,20.17,,22.67,,,,,,,5.0,,0.0,,,,5.0
ceccarelli309,,,,20.17,,22.67,,,,,,,4.0,,0.0,,,,4.0
ceccarelli310,,,,19.34,,22.69,,,,,,,1.0,,0.0,,,,1.0
ceccarelli3101,,,,16.59,,18.67,,,,,,,1.0,,0.0,,,,1.0
ceccarelli311,,,,19.67,,22.69,,,,,,,1.0,,0.0,,,,1.0
ceccarelli312,,,,35.19,,40.55,,,,,,,1.0,,0.0,,,,1.0
ceccarelli320,,,,34.64,,39.94,,,,,,,4.0,,0.0,,,,4.0
ceccarelli321,,,,34.64,,39.94,,,,,,,4.0,,0.0,,,,4.0
ceccarelli324,,,,17.74,,20.8,,,,,,,20.0,,0.0,,,,20.0
ceccarelli325,,,,23.86,,27.52,,,,,,,4.0,,0.0,,,,4.0
ceccarelli326,,,,6.01,,7.06,,,,,,,22.0,,0.0,,,,22.0
ceccarelli336,,,,14.5,,17.01,,,,,,,10.0,,0.0,,,,10.0
ceccarelli337,,,,71.12,,83.41,,,,,,,14.0,,0.0,,,,14.0
ceccarelli338,,,,71.12,,83.41,,,,,,,5.0,,0.0,,,,5.0
ceccarelli339,,,,25.34,,29.73,,,,,,,5.0,,0.0,,,,5.0
ceccarelli340,,,,25.34,,29.73,,,,,,,5.0,,0.0,,,,5.0
ceccarelli342,,,,98.96,,111.24,,,,,,,3.0,,0.0,,,,3.0
ceccarelli345,,,,21.47,,25.18,,,,,,,4.0,,0.0,,,,4.0
ceccarelli349,,,,19.53,,21.96,,,,,,,2.0,,0.0,,,,2.0
ceccarelli352,,,,77.08,,90.39,,,,,,,2.0,,0.0,,,,2.0
ceccarelli353,,,,77.08,,90.39,,,,,,,10.0,,0.0,,,,10.0
ceccarelli355,,,,27.61,,31.03,,,,,,,1.0,,0.0,,,,1.0
ceccarelli356,,,,21.82,,31.03,,,,,,,1.0,,0.0,,,,1.0
ceccarelli357,,,,18.77,,21.65,,,,,,,4.0,,0.0,,,,4.0
ceccarelli402,,,,14.97,,17.57,,,,,,,11.0,,0.0,,,,11.0
ceccarelli405,,,,11.57,,13.57,,,,,,,28.0,,0.0,,,,28.0
ceccarelli407,,,,11.65,,13.43,,,,,,,1.0,,0.0,,,,1.0
ceccarelli408,,,,12.05,,14.14,,,,,,,39.0,,0.0,,,,39.0
ceccarelli409,,,,43.46,,50.97,,,,,,,3.0,,0.0,,,,3.0
ceccarelli410,,,,58.64,,68.76,,,,,,,26.0,,0.0,,,,26.0
ceccarelli411,,,,58.64,,68.76,,,,,,,67.0,,0.0,,,,67.0
ceccarelli414,,,,25.48,,29.9,,,,,,,21.0,,0.0,,,,21.0
ceccarelli415,,,,25.48,,29.9,,,,,,,30.0,,0.0,,,,30.0
ceccarelli416,,,,95.83,,112.36,,,,,,,11.0,,0.0,,,,11.0
ceccarelli417,,,,96.1,,108.92,,,,,,,21.0,,0.0,,,,21.0
ceccarelli418,,,,83.8,,98.26,,,,,,,31.0,,0.0,,,,31.0
ceccarelli419,,,,83.8,,98.26,,,,,,,34.0,,0.0,,,,34.0
ceccarelli420,,,,10.05,,11.79,,,,,,,6.0,,0.0,,,,6.0
ceccarelli421,,,,10.19,,11.93,,,,,,,3.0,,0.0,,,,3.0
ceccarelli422,,,,11.24,,13.19,,,,,,,4.0,,0.0,,,,4.0
ceccarelli423,,,,22.29,,26.16,,,,,,,2.0,,0.0,,,,2.0
ceccarelli424,,,,22.29,,26.16,,,,,,,5.0,,0.0,,,,5.0
ceccarelli425,,,,11.97,,14.05,,,,,,,10.0,,0.0,,,,10.0
ceccarelli426,,,,6.01,,7.06,,,,,,,10.0,,0.0,,,,10.0
ceccarelli428,,,,7.43,,8.7,,,,,,,9.0,,0.0,,,,9.0
ceccarelli429,,,,19.34,,22.69,,,,,,,4.0,,0.0,,,,4.0
ceccarelli430,,,,6.47,,7.58,,,,,,,12.0,,0.0,,,,12.0
ceccarelli431,,,,6.36,,7.58,,,,,,,7.0,,0.0,,,,7.0
ceccarelli720,,,,21.78,,25.12,,,,,,,4.0,,0.0,,,,4.0
ceccarelli721,,,,21.78,,25.12,,,,,,,7.0,,0.0,,,,7.0
ceccarelli756,,,,27.73,,32.51,,,,,,,4.0,,0.0,,,,4.0
ceccarelli758,,,,17.94,,20.69,,,,,,,4.0,,0.0,,,,4.0
ceccarelli760,,,,34.27,,39.53,,,,,,,1.0,,0.0,,,,1.0
ceccarelli770,,,,11.51,,13.49,,,,,,,12.0,,0.0,,,,12.0
ceccarelli771,,,,18.42,,21.61,,,,,,,2.0,,0.0,,,,2.0
ceccarelli772,,,,18.42,,21.61,,,,,,,1.0,,0.0,,,,1.0
ceccarelli775,,,,18.78,,22.02,,,,,,,1.0,,0.0,,,,1.0
contitechct1002,32.84,,,,,,27.38,,,0.0,,,,,,26.0,,,26.0
contitechct1003,152.63,,,,,,126.51,,,0.0,,,,,,15.0,,,15.0
contitechct1013,68.9,,,,,,75.89,,,0.0,,,,,,33.0,,,0.0
contitechct1045,98.1,,,,,,68.59,,,0.0,,,,,,11.0,,,11.0
contitechct1049,65.37,,,,,,60.11,,,0.0,,,,,,33.0,,,33.0
contitechct1065,219.35,,,,,,147.72,,,0.0,,,,,,11.0,,,11.0
contitechct1067,125.72,,,,,,123.41,,,0.0,,,,,,11.0,,,11.0
contitechct1077,168.57,,,,,,149.16,,,0.0,,,,,,22.0,,,22.0
contitechct1082,135.4,,,,,,135.84,,,0.0,,,,,,22.0,,,0.0
contitechct1089,82.73,,,,,,85.66,,,0.0,,,,,,33.0,,,0.0
contitechct1107,75.86,,,,,,56.43,,,0.0,,,,,,22.0,,,22.0
contitechct1185,70.0,,,,,,64.46,,,0.0,,,,,,33.0,,,33.0
contitechct453,80.57,,,,,,56.13,,,0.0,,,,,,33.0,,,33.0
contitechct462,82.94,,,,,,75.47,,,0.0,,,,,,19.0,,,19.0
contitechct488,77.85,,,,,,64.5,,,0.0,,,,,,22.0,,,22.0
contitechct513,76.79,,,,,,57.06,,,0.0,,,,,,11.0,,,11.0
contitechct517,82.4,,,,,,147.91,,,0.0,,,,,,22.0,,,0.0
contitechct605,38.19,,,,,,33.1,,,0.0,,,,,,22.0,,,22.0
contitechct608,40.14,,,,,,42.69,,,0.0,,,,,,22.0,,,0.0
contitechct626,37.74,,,,,,31.42,,,0.0,,,,,,33.0,,,33.0
contitechct630,104.65,,,,,,101.06,,,0.0,,,,,,15.0,,,15.0
contitechct637,40.54,,,,,,28.77,,,0.0,,,,,,26.0,,,26.0
contitechct650,32.06,,,,,,30.94,,,0.0,,,,,,33.0,,,33.0
contitechct718,73.13,,,,,,45.51,,,0.0,,,,,,11.0,,,11.0
contitechct720,48.78,,,,,,24.41,,,0.0,,,,,,11.0,,,11.0
contitechct728,106.67,,,,,,74.62,,,0.0,,,,,,11.0,,,11.0
contitechct846,49.13,,,,,,36.96,,,0.0,,,,,,11.0,,,11.0
contitechct848,56.0,,,,,,41.91,,,0.0,,,,,,33.0,,,33.0
contitechct850,150.52,,,,,,113.76,,,0.0,,,,,,26.0,,,26.0
contitechct863,94.82,,,,,,87.12,,,0.0,,,,,,4.0,,,4.0
contitechct866,83.98,,,,,,62.39,,,0.0,,,,,,26.0,,,26.0
contitechct870,137.94,,,,,,108.52,,,0.0,,,,,,4.0,,,4.0
contitechct873,98.81,,,,,,90.95,,,0.0,,,,,,22.0,,,22.0
contitechct874,54.24,,,,,,50.82,,,0.0,,,,,,22.0,,,22.0
contitechct877,137.45,,,,,,94.85,,,0.0,,,,,,11.0,,,11.0
contitechct879,98.69,,,,,,95.51,,,0.0,,,,,,33.0,,,33.0
contitechct907,106.66,,,,,,109.98,,,0.0,,,,,,33.0,,,0.0
contitechct908,117.8,,,,,,97.09,,,0.0,,,,,,22.0,,,22.0
contitechct921,155.0,,,,,,111.62,,,0.0,,,,,,4.0,,,4.0
contitechct924,147.26,,,,,,136.05,,,0.0,,,,,,4.0,,,4.0
contitechct931,111.29,,,,,,118.69,,,0.0,,,,,,8.0,,,0.0
contitechct937,144.51,,,,,,96.02,,,0.0,,,,,,33.0,,,33.0
contitechct952,106.95,,,,,,126.67,,,0.0,,,,,,15.0,,,0.0
