COD COMPEL;COD FABRICA;QTDE EMBALAGEM;UNIDADE MEDIDA;DISPONIBILIDADE;PREÇO;FABRICANTE
N92007;N92007;1;Pc;Indisponível;43,34;NAKATA AUTOMOTIVA LTDA
N92009;N92009;1;Pc;Indisponível;65,55;NAKATA AUTOMOTIVA LTDA
N92010;N92010;1;Pc;Indisponível;71,41;NAKATA AUTOMOTIVA LTDA
N92011;N92011;1;Pc;A;67,63;NAKATA AUTOMOTIVA LTDA
N92012;N92012;1;Pc;Indisponível;65,62;NAKATA AUTOMOTIVA LTDA
N92013;N92013;1;Pc;A;51,51;NAKATA AUTOMOTIVA LTDA
N92016;N92016;1;Pc;Indisponível;58,52;NAKATA AUTOMOTIVA LTDA
N92017;N92017;1;Pc;Indisponível;58,52;NAKATA AUTOMOTIVA LTDA
N92022;N92022;1;Pc;Indisponível;76,89;NAKATA AUTOMOTIVA LTDA
N92023;N92023;1;Pc;Indisponível;67,07;NAKATA AUTOMOTIVA LTDA
N92024;N92024;1;Pc;Indisponível;67,07;NAKATA AUTOMOTIVA LTDA
N92025;N92025;1;Pc;Indisponível;18,12;NAKATA AUTOMOTIVA LTDA
N92027;N92027;1;Pc;A;50,39;NAKATA AUTOMOTIVA LTDA
N92028;N92028;1;Pc;A;80,12;NAKATA AUTOMOTIVA LTDA
N92029;N92029;1;Pc;A;80,12;NAKATA AUTOMOTIVA LTDA
N92030;N92030;1;Pc;Indisponível;39,88;NAKATA AUTOMOTIVA LTDA
N92031;N92031;1;Pc;Indisponível;46,17;NAKATA AUTOMOTIVA LTDA
N92034;N92034;1;Pc;Indisponível;69;NAKATA AUTOMOTIVA LTDA
N92038;N92038;1;Pc;A;57,88;NAKATA AUTOMOTIVA LTDA
N92039;N92039;1;Pc;Indisponível;57,88;NAKATA AUTOMOTIVA LTDA
N92045;N92045;1;Pc;A;72,89;NAKATA AUTOMOTIVA LTDA
N92046;N92046;1;Pc;Indisponível;72,89;NAKATA AUTOMOTIVA LTDA
N92051;N92051;1;Pc;A;58,58;NAKATA AUTOMOTIVA LTDA
N92052;N92052;1;Pc;Indisponível;63,13;NAKATA AUTOMOTIVA LTDA
N92053;N92053;1;Pc;Indisponível;63,13;NAKATA AUTOMOTIVA LTDA
N92054;N92054;1;Pc;Indisponível;59,8;NAKATA AUTOMOTIVA LTDA
N92061;N92061;1;Pc;Indisponível;70,56;NAKATA AUTOMOTIVA LTDA
N92067;N92067;1;Pc;Indisponível;63,48;NAKATA AUTOMOTIVA LTDA
N92082;N92082;1;Pc;Indisponível;0;NAKATA AUTOMOTIVA LTDA
N92083;N92083;1;Pc;Indisponível;0;NAKATA AUTOMOTIVA LTDA
N9235;N9235;1;Pc;Indisponível;46,16;NAKATA AUTOMOTIVA LTDA
N93002;N93002;1;Pc;Indisponível;37,92;NAKATA AUTOMOTIVA LTDA
N93003;N93003;1;Pc;Indisponível;64,69;NAKATA AUTOMOTIVA LTDA
N93004;N93004;1;Pc;Indisponível;50,28;NAKATA AUTOMOTIVA LTDA
N93005;N93005;1;Pc;A;41,52;NAKATA AUTOMOTIVA LTDA
N93006;N93006;1;Pc;A;56,05;NAKATA AUTOMOTIVA LTDA
N93007;N93007;1;Pc;Indisponível;71,51;NAKATA AUTOMOTIVA LTDA
N93008;N93008;1;Pc;Indisponível;47,08;NAKATA AUTOMOTIVA LTDA
N93009;N93009;1;Pc;Indisponível;62,79;NAKATA AUTOMOTIVA LTDA
N93010;N93010;1;Pc;Indisponível;62,18;NAKATA AUTOMOTIVA LTDA
N93011;N93011;1;Pc;A;40,44;NAKATA AUTOMOTIVA LTDA
N93012;N93012;1;Pc;Indisponível;49,56;NAKATA AUTOMOTIVA LTDA
N93013;N93013;1;Pc;Indisponível;66,19;NAKATA AUTOMOTIVA LTDA
N93017;N93017;1;Pc;Indisponível;63,02;NAKATA AUTOMOTIVA LTDA
N93019;N93019;1;Pc;A;114,32;NAKATA AUTOMOTIVA LTDA
N93020;N93020;1;Pc;Indisponível;70,57;NAKATA AUTOMOTIVA LTDA
N93021;N93021;1;Pc;Indisponível;78,5;NAKATA AUTOMOTIVA LTDA
N93023;N93023;1;Pc;Indisponível;79,29;NAKATA AUTOMOTIVA LTDA
N93025;N93025;1;Pc;A;68,29;NAKATA AUTOMOTIVA LTDA
N93027;N93027;1;Pc;A;14,22;NAKATA AUTOMOTIVA LTDA
N93028;N93028;1;Pc;A;15,11;NAKATA AUTOMOTIVA LTDA
N93029;N93029;1;Pc;Indisponível;13,33;NAKATA AUTOMOTIVA LTDA
N93030;N93030;1;Pc;B;13,18;NAKATA AUTOMOTIVA LTDA
N93031;N93031;1;Pc;Indisponível;24,2;NAKATA AUTOMOTIVA LTDA
N93032;N93032;1;Pc;Indisponível;19,31;NAKATA AUTOMOTIVA LTDA
N93033;N93033;1;Pc;A;13,09;NAKATA AUTOMOTIVA LTDA
N93034;N93034;1;Pc;Indisponível;119,27;NAKATA AUTOMOTIVA LTDA
N93035;N93035;1;Pc;Indisponível;48,04;NAKATA AUTOMOTIVA LTDA
N93036;N93036;1;Pc;Indisponível;33,5;NAKATA AUTOMOTIVA LTDA
N93037;N93037;1;Pc;A;51,66;NAKATA AUTOMOTIVA LTDA
N93038;N93038;1;Pc;Indisponível;84,25;NAKATA AUTOMOTIVA LTDA
N93040;N93040;1;Pc;A;60,39;NAKATA AUTOMOTIVA LTDA
N93041;N93041;1;Pc;A;60,39;NAKATA AUTOMOTIVA LTDA
N93042;N93042;1;Pc;Indisponível;0;NAKATA AUTOMOTIVA LTDA
N93046;N93046;1;Pc;Indisponível;86,8;NAKATA AUTOMOTIVA LTDA
N93047;N93047;1;Pc;Indisponível;88,38;NAKATA AUTOMOTIVA LTDA
N93048;N93048;1;Pc;Indisponível;88,38;NAKATA AUTOMOTIVA LTDA
N93053;N93053;1;Pc;A;74,66;NAKATA AUTOMOTIVA LTDA
N93054;N93054;1;Pc;A;74,66;NAKATA AUTOMOTIVA LTDA
N93058;N93058;1;Pc;A;88,44;NAKATA AUTOMOTIVA LTDA
N93077;N93077;1;Pc;Indisponível;50,09;NAKATA AUTOMOTIVA LTDA
N93078;N93078;1;Pc;A;61,23;NAKATA AUTOMOTIVA LTDA
N93079;N93079;1;Pc;A;61,23;NAKATA AUTOMOTIVA LTDA
N93081;N93081;1;Pc;Indisponível;0;NAKATA AUTOMOTIVA LTDA
N93083;N93083;1;Pc;Indisponível;0;NAKATA AUTOMOTIVA LTDA
N93084;N93084;1;Pc;Indisponível;0;NAKATA AUTOMOTIVA LTDA
N95000;N95000;1;Pc;A;27,05;NAKATA AUTOMOTIVA LTDA
N95001;N95001;1;Pc;A;27,05;NAKATA AUTOMOTIVA LTDA
N96001;N96001;1;Pc;Indisponível;32,92;NAKATA AUTOMOTIVA LTDA
N96002;N96002;1;Pc;Indisponível;32,92;NAKATA AUTOMOTIVA LTDA
N96003;N96003;1;Pc;A;40,19;NAKATA AUTOMOTIVA LTDA
N96004;N96004;1;Pc;Indisponível;40,19;NAKATA AUTOMOTIVA LTDA
N96005;N96005;1;Pc;Indisponível;55,18;NAKATA AUTOMOTIVA LTDA
N96006;N96006;1;Pc;Indisponível;62,16;NAKATA AUTOMOTIVA LTDA
N96008;N96008;1;Pc;Indisponível;67,37;NAKATA AUTOMOTIVA LTDA
N96009;N96009;1;Pc;A;34,26;NAKATA AUTOMOTIVA LTDA
N96011;N96011;1;Pc;Indisponível;56,19;NAKATA AUTOMOTIVA LTDA
N96012;N96012;1;Pc;A;46,62;NAKATA AUTOMOTIVA LTDA
N96013;N96013;1;Pc;Indisponível;53,78;NAKATA AUTOMOTIVA LTDA
N96014;N96014;1;Pc;Indisponível;67,86;NAKATA AUTOMOTIVA LTDA
N96015;N96015;1;Pc;A;59,09;NAKATA AUTOMOTIVA LTDA
N96016;N96016;1;Pc;Indisponível;59,55;NAKATA AUTOMOTIVA LTDA
N96017;N96017;1;Pc;Indisponível;58,34;NAKATA AUTOMOTIVA LTDA
N96018;N96018;1;Pc;Indisponível;58,34;NAKATA AUTOMOTIVA LTDA
N96019;N96019;1;Pc;Indisponível;76;NAKATA AUTOMOTIVA LTDA
N96020;N96020;1;Pc;Indisponível;63,57;NAKATA AUTOMOTIVA LTDA
N96021;N96021;1;Pc;Indisponível;103,14;NAKATA AUTOMOTIVA LTDA
N96022;N96022;1;Pc;Indisponível;106,41;NAKATA AUTOMOTIVA LTDA
N96023;N96023;1;Pc;Indisponível;77,92;NAKATA AUTOMOTIVA LTDA
N96024;N96024;1;Pc;Indisponível;77,92;NAKATA AUTOMOTIVA LTDA
N96025;N96025;1;Pc;Indisponível;64,65;NAKATA AUTOMOTIVA LTDA
N96026;N96026;1;Pc;A;87,73;NAKATA AUTOMOTIVA LTDA
N96027;N96027;1;Pc;A;87,73;NAKATA AUTOMOTIVA LTDA
N96028;N96028;1;Pc;Indisponível;43,57;NAKATA AUTOMOTIVA LTDA
N96029;N96029;1;Pc;Indisponível;63,58;NAKATA AUTOMOTIVA LTDA
N96031;N96031;1;Pc;Indisponível;50,49;NAKATA AUTOMOTIVA LTDA
N96032;N96032;1;Pc;A;34,65;NAKATA AUTOMOTIVA LTDA
N96033;N96033;1;Pc;Indisponível;34,65;NAKATA AUTOMOTIVA LTDA
N96034;N96034;1;Pc;A;70,61;NAKATA AUTOMOTIVA LTDA
N96035;N96035;1;Pc;A;70,61;NAKATA AUTOMOTIVA LTDA
N96036;N96036;1;Pc;Indisponível;77,34;NAKATA AUTOMOTIVA LTDA
N96040;N96040;1;Pc;A;40,08;NAKATA AUTOMOTIVA LTDA
N96048;N96048;1;Pc;A;66,6;NAKATA AUTOMOTIVA LTDA
N96050;N96050;1;Pc;Indisponível;73,57;NAKATA AUTOMOTIVA LTDA
N96051;N96051;1;Pc;Indisponível;73,57;NAKATA AUTOMOTIVA LTDA
N97000;N97000;1;Pc;Indisponível;47,92;NAKATA AUTOMOTIVA LTDA
N97001;N97001;1;Pc;Indisponível;47,92;NAKATA AUTOMOTIVA LTDA
N97002;N97002;1;Pc;Indisponível;27,27;NAKATA AUTOMOTIVA LTDA
N97003;N97003;1;Pc;Indisponível;91,17;NAKATA AUTOMOTIVA LTDA
N97004;N97004;1;Pc;Indisponível;91,17;NAKATA AUTOMOTIVA LTDA
N97005;N97005;1;Pc;Indisponível;27,56;NAKATA AUTOMOTIVA LTDA
N97008;N97008;1;Pc;Indisponível;48,37;NAKATA AUTOMOTIVA LTDA
N97009;N97009;1;Pc;Indisponível;44,06;NAKATA AUTOMOTIVA LTDA
N97011;N97011;1;Pc;Indisponível;107,07;NAKATA AUTOMOTIVA LTDA
N97012;N97012;1;Pc;Indisponível;91,51;NAKATA AUTOMOTIVA LTDA
N97013;N97013;1;Pc;Indisponível;81,76;NAKATA AUTOMOTIVA LTDA
N97014;N97014;1;Pc;A;105,57;NAKATA AUTOMOTIVA LTDA
N97015;N97015;1;Pc;A;83,57;NAKATA AUTOMOTIVA LTDA
N97031;N97031;1;Pc;Indisponível;0;NAKATA AUTOMOTIVA LTDA
N97032;N97032;1;Pc;Indisponível;0;NAKATA AUTOMOTIVA LTDA
N99001;N99001;1;Pc;Indisponível;32,92;NAKATA AUTOMOTIVA LTDA
N99002;N99002;1;Pc;Indisponível;44,06;NAKATA AUTOMOTIVA LTDA
N99003;N99003;1;Pc;Indisponível;64,12;NAKATA AUTOMOTIVA LTDA
N99004;N99004;1;Pc;B;47,95;NAKATA AUTOMOTIVA LTDA
N99005;N99005;1;Pc;A;37,99;NAKATA AUTOMOTIVA LTDA
N99006;N99006;1;Pc;Indisponível;60,52;NAKATA AUTOMOTIVA LTDA
N99007;N99007;1;Pc;Indisponível;60,52;NAKATA AUTOMOTIVA LTDA
N99008;N99008;1;Pc;Indisponível;63,9;NAKATA AUTOMOTIVA LTDA
N99009;N99009;1;Pc;Indisponível;68,86;NAKATA AUTOMOTIVA LTDA
N99010;N99010;1;Pc;Indisponível;76,04;NAKATA AUTOMOTIVA LTDA
N99013;N99013;1;Pc;Indisponível;64,53;NAKATA AUTOMOTIVA LTDA
N99015;N99015;1;Pc;Indisponível;72,64;NAKATA AUTOMOTIVA LTDA
N99016;N99016;1;Pc;Indisponível;66,93;NAKATA AUTOMOTIVA LTDA
N99017;N99017;1;Pc;Indisponível;60,48;NAKATA AUTOMOTIVA LTDA
N99018;N99018;1;Pc;Indisponível;59,37;NAKATA AUTOMOTIVA LTDA
N99019;N99019;1;Pc;Indisponível;48,26;NAKATA AUTOMOTIVA LTDA
N99020;N99020;1;Pc;A;72,94;NAKATA AUTOMOTIVA LTDA
N99021;N99021;1;Pc;Indisponível;63,9;NAKATA AUTOMOTIVA LTDA
N99023;N99023;1;Pc;Indisponível;72,7;NAKATA AUTOMOTIVA LTDA
N99024;N99024;1;Pc;Indisponível;80,68;NAKATA AUTOMOTIVA LTDA
N99025;N99025;1;Pc;A;51,58;NAKATA AUTOMOTIVA LTDA
N99026;N99026;1;Pc;A;63,28;NAKATA AUTOMOTIVA LTDA
N99028;N99028;1;Pc;Indisponível;60,11;NAKATA AUTOMOTIVA LTDA
N99029;N99029;1;Pc;Indisponível;55,96;NAKATA AUTOMOTIVA LTDA
N99030;N99030;1;Pc;Indisponível;58,8;NAKATA AUTOMOTIVA LTDA
N99031;N99031;1;Pc;Indisponível;64,53;NAKATA AUTOMOTIVA LTDA
N99032;N99032;1;Pc;Indisponível;75,21;NAKATA AUTOMOTIVA LTDA
N99033;N99033;1;Pc;Indisponível;36,35;NAKATA AUTOMOTIVA LTDA
N99034;N99034;1;Pc;Indisponível;73,83;NAKATA AUTOMOTIVA LTDA
N99036;N99036;1;Pc;Indisponível;34,28;NAKATA AUTOMOTIVA LTDA
N99038;N99038;1;Pc;Indisponível;37,99;NAKATA AUTOMOTIVA LTDA
N99039;N99039;1;Pc;Indisponível;37,99;NAKATA AUTOMOTIVA LTDA
N99040;N99040;1;Pc;A;37,99;NAKATA AUTOMOTIVA LTDA
N99048;N99048;1;Pc;Indisponível;81,58;NAKATA AUTOMOTIVA LTDA
N99050;N99050;1;Pc;Indisponível;60,41;NAKATA AUTOMOTIVA LTDA
N99051;N99051;1;Pc;Indisponível;60,63;NAKATA AUTOMOTIVA LTDA
N99058;N99058;1;Pc;A;61,54;NAKATA AUTOMOTIVA LTDA
N99059;N99059;1;Pc;A;64,64;NAKATA AUTOMOTIVA LTDA
N99071;N99071;1;Pc;A;69,44;NAKATA AUTOMOTIVA LTDA
N99079;N99079;1;Pc;B;70,48;NAKATA AUTOMOTIVA LTDA
N99080;N99080;1;Pc;Indisponível;70,48;NAKATA AUTOMOTIVA LTDA
N99081;N99081;1;Pc;Indisponível;87,92;NAKATA AUTOMOTIVA LTDA
N99084;N99084;1;Pc;Indisponível;77,51;NAKATA AUTOMOTIVA LTDA
N99085;N99085;1;Pc;Indisponível;77,51;NAKATA AUTOMOTIVA LTDA
N99086;N99086;1;Pc;Indisponível;37,99;NAKATA AUTOMOTIVA LTDA
N99087;N99087;1;Pc;A;36,49;NAKATA AUTOMOTIVA LTDA
N99088;N99088;1;Pc;A;36,49;NAKATA AUTOMOTIVA LTDA
N99089;N99089;1;Pc;Indisponível;66,51;NAKATA AUTOMOTIVA LTDA
N99090;N99090;1;Pc;Indisponível;110,32;NAKATA AUTOMOTIVA LTDA
N99091;N99091;1;Pc;Indisponível;110,32;NAKATA AUTOMOTIVA LTDA
N99092;N99092;1;Pc;A;55,75;NAKATA AUTOMOTIVA LTDA
N99093;N99093;1;Pc;A;55,75;NAKATA AUTOMOTIVA LTDA
N99094;N99094;1;Pc;A;63,41;NAKATA AUTOMOTIVA LTDA
N99095;N99095;1;Pc;A;52,11;NAKATA AUTOMOTIVA LTDA
N99096;N99096;1;Pc;A;113,78;NAKATA AUTOMOTIVA LTDA
N99097;N99097;1;Pc;A;113,78;NAKATA AUTOMOTIVA LTDA
N99100;N99100;1;Pc;A;61,56;NAKATA AUTOMOTIVA LTDA
N99101;N99101;1;Pc;Indisponível;81,04;NAKATA AUTOMOTIVA LTDA
N99102;N99102;1;Pc;Indisponível;81,04;NAKATA AUTOMOTIVA LTDA
N99103;N99103;1;Pc;Indisponível;71,07;NAKATA AUTOMOTIVA LTDA
N99105;N99105;1;Pc;Indisponível;88,79;NAKATA AUTOMOTIVA LTDA
N99106;N99106;1;Pc;Indisponível;88,79;NAKATA AUTOMOTIVA LTDA
N99107;N99107;1;Pc;Indisponível;101,71;NAKATA AUTOMOTIVA LTDA
N99108;N99108;1;Pc;Indisponível;101,71;NAKATA AUTOMOTIVA LTDA
N99109;N99109;1;Pc;Indisponível;69,99;NAKATA AUTOMOTIVA LTDA
N99111;N99111;1;Pc;Indisponível;81,26;NAKATA AUTOMOTIVA LTDA
N99112;N99112;1;Pc;Indisponível;80,88;NAKATA AUTOMOTIVA LTDA
N99115;N99115;1;Pc;Indisponível;117,06;NAKATA AUTOMOTIVA LTDA
N99116;N99116;1;Pc;Indisponível;133,48;NAKATA AUTOMOTIVA LTDA
N99118;N99118;1;Pc;Indisponível;155,44;NAKATA AUTOMOTIVA LTDA
N99119;N99119;1;Pc;Indisponível;82,23;NAKATA AUTOMOTIVA LTDA
N99120;N99120;1;Pc;Indisponível;82,23;NAKATA AUTOMOTIVA LTDA
N99121;N99121;1;Pc;A;67,99;NAKATA AUTOMOTIVA LTDA
N99122;N99122;1;Pc;Indisponível;38,03;NAKATA AUTOMOTIVA LTDA
N99123;N99123;1;Pc;Indisponível;65,08;NAKATA AUTOMOTIVA LTDA
N99124;N99124;1;Pc;Indisponível;71,89;NAKATA AUTOMOTIVA LTDA
N99127;N99127;1;Pc;B;68,41;NAKATA AUTOMOTIVA LTDA
N99131;N99131;1;Pc;Indisponível;50,12;NAKATA AUTOMOTIVA LTDA
N99132;N99132;1;Pc;Indisponível;50,12;NAKATA AUTOMOTIVA LTDA
N99133;N99133;1;Pc;Indisponível;41,9;NAKATA AUTOMOTIVA LTDA
N99134;N99134;1;Pc;A;44,79;NAKATA AUTOMOTIVA LTDA
N99135;N99135;1;Pc;Indisponível;44,79;NAKATA AUTOMOTIVA LTDA
N99136;N99136;1;Pc;A;61,37;NAKATA AUTOMOTIVA LTDA
N99137;N99137;1;Pc;Indisponível;61,37;NAKATA AUTOMOTIVA LTDA
N99138;N99138;1;Pc;A;47,8;NAKATA AUTOMOTIVA LTDA
N99139;N99139;1;Pc;Indisponível;47,8;NAKATA AUTOMOTIVA LTDA
N99140;N99140;1;Pc;A;58,15;NAKATA AUTOMOTIVA LTDA
N99141;N99141;1;Pc;B;42,53;NAKATA AUTOMOTIVA LTDA
N99142;N99142;1;Pc;Indisponível;47,38;NAKATA AUTOMOTIVA LTDA
N99143;N99143;1;Pc;Indisponível;44,06;NAKATA AUTOMOTIVA LTDA
N99145;N99145;1;Pc;B;49,05;NAKATA AUTOMOTIVA LTDA
N99146;N99146;1;Pc;Indisponível;56,62;NAKATA AUTOMOTIVA LTDA
N99147;N99147;1;Pc;Indisponível;65,54;NAKATA AUTOMOTIVA LTDA
N99150;N99150;1;Pc;Indisponível;40,19;NAKATA AUTOMOTIVA LTDA
N99151;N99151;1;Pc;A;63,35;NAKATA AUTOMOTIVA LTDA
N99152;N99152;1;Pc;Indisponível;51,66;NAKATA AUTOMOTIVA LTDA
N99153;N99153;1;Pc;Indisponível;51,66;NAKATA AUTOMOTIVA LTDA
N99154;N99154;1;Pc;Indisponível;49,32;NAKATA AUTOMOTIVA LTDA
N99155;N99155;1;Pc;A;49,32;NAKATA AUTOMOTIVA LTDA
N99156;N99156;1;Pc;Indisponível;54,96;NAKATA AUTOMOTIVA LTDA
N99157;N99157;1;Pc;Indisponível;85,27;NAKATA AUTOMOTIVA LTDA
N99158;N99158;1;Pc;Indisponível;85,27;NAKATA AUTOMOTIVA LTDA
N99159;N99159;1;Pc;A;63,84;NAKATA AUTOMOTIVA LTDA
N99160;N99160;1;Pc;Indisponível;74,14;NAKATA AUTOMOTIVA LTDA
N99161;N99161;1;Pc;Indisponível;75,64;NAKATA AUTOMOTIVA LTDA
N99162;N99162;1;Pc;Indisponível;75,64;NAKATA AUTOMOTIVA LTDA
N99163;N99163;1;Pc;Indisponível;81,46;NAKATA AUTOMOTIVA LTDA
N99164;N99164;1;Pc;Indisponível;72,4;NAKATA AUTOMOTIVA LTDA
N99165;N99165;1;Pc;Indisponível;91,75;NAKATA AUTOMOTIVA LTDA
N99169;N99169;1;Pc;Indisponível;58,05;NAKATA AUTOMOTIVA LTDA
N99177;N99177;1;Pc;A;63,35;NAKATA AUTOMOTIVA LTDA
N99178;N99178;1;Pc;Indisponível;63,35;NAKATA AUTOMOTIVA LTDA
N99179;N99179;1;Pc;A;49,32;NAKATA AUTOMOTIVA LTDA
N99180;N99180;1;Pc;A;49,32;NAKATA AUTOMOTIVA LTDA
N99181;N99181;1;Pc;A;46,12;NAKATA AUTOMOTIVA LTDA
N99182;N99182;1;Pc;B;75,05;NAKATA AUTOMOTIVA LTDA
N99183;N99183;1;Pc;B;48,42;NAKATA AUTOMOTIVA LTDA
N99186;N99186;1;Pc;Indisponível;67,07;NAKATA AUTOMOTIVA LTDA
N99187;N99187;1;Pc;Indisponível;53,95;NAKATA AUTOMOTIVA LTDA
N99188;N99188;1;Pc;Indisponível;53,95;NAKATA AUTOMOTIVA LTDA
N99189;N99189;1;Pc;Indisponível;73,84;NAKATA AUTOMOTIVA LTDA
N99190;N99190;1;Pc;A;33,37;NAKATA AUTOMOTIVA LTDA
N99191;N99191;1;Pc;B;53,79;NAKATA AUTOMOTIVA LTDA
N99192;N99192;1;Pc;B;53,79;NAKATA AUTOMOTIVA LTDA
N99193;N99193;1;Pc;Indisponível;86,44;NAKATA AUTOMOTIVA LTDA
N99194;N99194;1;Pc;Indisponível;96,14;NAKATA AUTOMOTIVA LTDA
N99198;N99198;1;Pc;Indisponível;48,51;NAKATA AUTOMOTIVA LTDA
N99202;N99202;1;Pc;Indisponível;106,57;NAKATA AUTOMOTIVA LTDA
N99204;N99204;1;Pc;Indisponível;72,8;NAKATA AUTOMOTIVA LTDA
N99205;N99205;1;Pc;Indisponível;72,8;NAKATA AUTOMOTIVA LTDA
N99213;N99213;1;Pc;A;105,78;NAKATA AUTOMOTIVA LTDA
N99220;N99220;1;Pc;Indisponível;66;NAKATA AUTOMOTIVA LTDA
N99221;N99221;1;Pc;A;66;NAKATA AUTOMOTIVA LTDA
N99223;N99223;1;Pc;Indisponível;63,58;NAKATA AUTOMOTIVA LTDA
N99224;N99224;1;Pc;Indisponível;63,58;NAKATA AUTOMOTIVA LTDA
N99230;N99230;1;Pc;Indisponível;54,93;NAKATA AUTOMOTIVA LTDA
N99231;N99231;1;Pc;Indisponível;61,27;NAKATA AUTOMOTIVA LTDA
N99232;N99232;1;Pc;A;55,94;NAKATA AUTOMOTIVA LTDA
N99233;N99233;1;Pc;Indisponível;70,71;NAKATA AUTOMOTIVA LTDA
N99238;N99238;1;Pc;Indisponível;75,41;NAKATA AUTOMOTIVA LTDA
N99239;N99239;1;Pc;Indisponível;75,41;NAKATA AUTOMOTIVA LTDA
N99242;N99242;1;Pc;B;69,12;NAKATA AUTOMOTIVA LTDA
N99243;N99243;1;Pc;A;69,12;NAKATA AUTOMOTIVA LTDA
N99247;N99247;1;Pc;Indisponível;0;NAKATA AUTOMOTIVA LTDA
N99250;N99250;1;Pc;Indisponível;0;NAKATA AUTOMOTIVA LTDA
N99251;N99251;1;Pc;A;63,02;NAKATA AUTOMOTIVA LTDA
N99253;N99253;1;Pc;Indisponível;54,54;NAKATA AUTOMOTIVA LTDA
N99254;N99254;1;Pc;Indisponível;59,04;NAKATA AUTOMOTIVA LTDA
N99255;N99255;1;Pc;Indisponível;52,92;NAKATA AUTOMOTIVA LTDA
N99256;N99256;1;Pc;A;60,47;NAKATA AUTOMOTIVA LTDA
N99257;N99257;1;Pc;Indisponível;33,28;NAKATA AUTOMOTIVA LTDA
N99258;N99258;1;Pc;B;29,42;NAKATA AUTOMOTIVA LTDA
N99259;N99259;1;Pc;A;60,79;NAKATA AUTOMOTIVA LTDA
N99260;N99260;1;Pc;Indisponível;60,79;NAKATA AUTOMOTIVA LTDA
N99261;N99261;1;Pc;Indisponível;73,59;NAKATA AUTOMOTIVA LTDA
N99262;N99262;1;Pc;Indisponível;63,9;NAKATA AUTOMOTIVA LTDA
N99263;N99263;1;Pc;Indisponível;67,34;NAKATA AUTOMOTIVA LTDA
N99264;N99264;1;Pc;Indisponível;63,57;NAKATA AUTOMOTIVA LTDA
N99265;N99265;1;Pc;Indisponível;63,57;NAKATA AUTOMOTIVA LTDA
N99266;N99266;1;Pc;A;64,44;NAKATA AUTOMOTIVA LTDA
N99275;N99275;1;Pc;Indisponível;83,54;NAKATA AUTOMOTIVA LTDA
N99276;N99276;1;Pc;Indisponível;0;NAKATA AUTOMOTIVA LTDA
N99278;N99278;1;Pc;Indisponível;38,55;NAKATA AUTOMOTIVA LTDA
N99279;N99279;1;Pc;Indisponível;49,42;NAKATA AUTOMOTIVA LTDA
N99281;N99281;1;Pc;Indisponível;41,05;NAKATA AUTOMOTIVA LTDA
N99282;N99282;1;Pc;A;41,05;NAKATA AUTOMOTIVA LTDA
N99284;N99284;1;Pc;Indisponível;75,25;NAKATA AUTOMOTIVA LTDA
N99285;N99285;1;Pc;Indisponível;53,1;NAKATA AUTOMOTIVA LTDA
N99286;N99286;1;Pc;Indisponível;59,65;NAKATA AUTOMOTIVA LTDA
N99287;N99287;1;Pc;Indisponível;59,65;NAKATA AUTOMOTIVA LTDA
N99288;N99288;1;Pc;Indisponível;41,76;NAKATA AUTOMOTIVA LTDA
N99289;N99289;1;Pc;Indisponível;61,58;NAKATA AUTOMOTIVA LTDA
N99290;N99290;1;Pc;Indisponível;61,58;NAKATA AUTOMOTIVA LTDA
N99291;N99291;1;Pc;Indisponível;56,92;NAKATA AUTOMOTIVA LTDA
N99294;N99294;1;Pc;A;64,12;NAKATA AUTOMOTIVA LTDA
N99295;N99295;1;Pc;Indisponível;66,86;NAKATA AUTOMOTIVA LTDA
N99296;N99296;1;Pc;Indisponível;64,5;NAKATA AUTOMOTIVA LTDA
N99297;N99297;1;Pc;Indisponível;72,87;NAKATA AUTOMOTIVA LTDA
N99300;N99300;1;Pc;Indisponível;56,92;NAKATA AUTOMOTIVA LTDA
N99301;N99301;1;Pc;Indisponível;57,8;NAKATA AUTOMOTIVA LTDA
N99302;N99302;1;Pc;Indisponível;99,51;NAKATA AUTOMOTIVA LTDA
N99309;N99309;1;Pc;Indisponível;76,21;NAKATA AUTOMOTIVA LTDA
N99321;N99321;1;Pc;A;52,49;NAKATA AUTOMOTIVA LTDA
N99322;N99322;1;Pc;A;78,3;NAKATA AUTOMOTIVA LTDA
N99332;N99332;1;Pc;Indisponível;69,54;NAKATA AUTOMOTIVA LTDA
N99336;N99336;1;Pc;Indisponível;90;NAKATA AUTOMOTIVA LTDA
N99337;N99337;1;Pc;A;61,37;NAKATA AUTOMOTIVA LTDA
N99338;N99338;1;Pc;Indisponível;96,77;NAKATA AUTOMOTIVA LTDA
N99339;N99339;1;Pc;Indisponível;85,04;NAKATA AUTOMOTIVA LTDA
N99340;N99340;1;Pc;A;63,79;NAKATA AUTOMOTIVA LTDA
N99399;N99399;1;Pc;A;49,81;NAKATA AUTOMOTIVA LTDA
N99400;N99400;1;Pc;Indisponível;64,66;NAKATA AUTOMOTIVA LTDA
N99416;N99416;1;Pc;Indisponível;77,77;NAKATA AUTOMOTIVA LTDA
N99425;N99425;1;Pc;A;70,12;NAKATA AUTOMOTIVA LTDA
N99428;N99428;1;Pc;A;72,36;NAKATA AUTOMOTIVA LTDA
N99429;N99429;1;Pc;Indisponível;72,36;NAKATA AUTOMOTIVA LTDA
