CODIGO_INTERNO;COD_FABRICANTE;NOME_FANTASIA;PRODUTO;QTDE_EMB;UNIDADE_MEDIDA;QTDE_SPNORTE;PRECO_SPNORTE;QTDE_ABC;PRECO_ABC;QTDE_SPLESTE;PRECO_SPLESTE
3,02057E+11;F000TE185T;BOSCH;BOMBA COMBUSTIVEL ELETRICA REFIL C/FLANG;1;PC;A;216,4;;0;A;212,15
3,02057E+11;F000TE181A;BOSCH;BOMBA COMBUSTIVEL ELETRICA REFIL C/FLANG;1;PC;A;276,49;;0;A;276,49
3,02057E+11;F000TE189P;BOSCH;BOMBA COMBUSTIVEL ELETRICA REFIL;1;PC;B;215,36;B;202,31;A;212,78
3,02057E+11;280156144;BOSCH;BICO VALVULA INJETOR;1;PC;A;146,57;;0;A;143,77
3,02057E+11;F000TE10U8;BOSCH;BOMBA COMBUSTIVEL ELETRICA REFIL;1;PC;B;215,44;;0;B;215,44
3,02057E+11;258986501;BOSCH;SONDA LAMBDA UNIVERSAL 1FIO;1;PC;A;125,32;A;119,16;A;120,51
3,02057E+11;280155821;BOSCH;BICO VALVULA INJETOR;1;PC;A;165,79;;0;A;165,79
3,02057E+11;280157182;BOSCH;BICO VALVULA INJETOR;1;PC;B;136,95;;0;B;136,95
3,02057E+11;261500461;BOSCH;BICO VALVULA INJETOR GDI;1;PC;A;377,56;A;349,96;;0
3,02057E+11;F00HL00412;BOSCH;SONDA LAMBDA POS;1;PC;A;299,02;;0;;0
3,02057E+11;258986729;BOSCH;SONDA LAMBDA POS;1;PC;A;205,85;A;183;;0
3,02057E+11;258986735;BOSCH;SONDA LAMBDA PRE;1;PC;A;241,87;;0;;0
3,02057E+11;F000TE145J;BOSCH;BOMBA COMBUSTIVEL ELETRICA REFIL;1;PC;A;273,87;;0;A;275,41
3,02057E+11;258006577;BOSCH;SONDA LAMBDA PLANAR 4 FIOS 380MM;1;PC;A;234,73;A;234,73;;0
3,02057E+11;281004686;BOSCH;SONDA LAMBDA PRE;1;PC;A;325,35;A;342,43;;0
3,0206E+11;F000TE106J;BOSCH;SENSOR NIVEL MEDIDOR COMBUSTIVEL;1;PC;B;65,91;B;65,91;A;65,91
3,0206E+11;F000TE13L8;BOSCH;FLANGE MODULO COMBUSTIVEL;1;PC;A;41,43;A;41,43;;0
3,0206E+11;F000TE13S2;BOSCH;FLANGE MODULO COMBUSTIVEL;1;PC;B;33,99;B;33,99;B;33,99
3,0206E+11;F000TE13S4;BOSCH;FLANGE MODULO COMBUSTIVEL;1;PC;A;34,78;A;34,16;;0
3,05052E+11;GN10234;DELPHI;BOBINA IGNICAO PLASTICA;1;PC;B;621,27;B;621,25;A;621,27
3,05052E+11;XS10001;DELPHI;CABO VELA IGNICAO;1;JG;B;46,54;;0;B;46,54
3,05052E+11;XS10003;DELPHI;CABO VELA IGNICAO;1;JG;B;59,49;A;55,41;B;59,49
3,05052E+11;XS10056;DELPHI;CABO VELA IGNICAO;1;JG;B;38,05;B;41,58;B;41,58
3,05052E+11;XS10381/10205;DELPHI;CABO VELA IGNICAO;1;JG;A;63,37;B;63,37;B;63,37
3,05057E+11;SOD00139;DELPHI;SONDA LAMBDA 1 FIO;1;PC;B;148,96;;0;A;148,96
3,0802E+11;D-22153;SIEMENS VDO;INTERRUPTOR PRESSAO OLEO;1;PC;B;16,54;B;16,54;B;16,54
3,08057E+11;228234015R2;SIEMENS VDO;BOMBA COMBUSTIVEL ELETRICA REFIL;1;PC;A;240,96;;0;A;240,96
3,0806E+11;412202583R;SIEMENS VDO;REGULADOR PRESSAO;1;PC;A;47,05;;0;;0
3,0806E+11;221040018R;SIEMENS VDO;SENSOR NIVEL MEDIDOR COMBUSTIVEL;1;PC;A;39,32;;0;;0
3,11046E+11;AVX10X913;CONTITECH;CORREIA V;1;PC;B;15,48;B;15,48;B;15,48
3,11046E+11;CT866;CONTITECH;CORREIA DENTADA HNBR 146 DENTES;1;PC;B;62,39;A;62,39;B;62,39
3,11046E+11;6PK1795-CT;CONTITECH;CORREIA POLY-V;1;PC;B;29,11;B;30,24;B;28,84
3,11046E+11;CT1002;CONTITECH;CORREIA DENTADA;1;PC;B;27,38;A;27,38;B;27,38
3,11046E+11;CT961;CONTITECH;CORREIA DENTADA 117 DENTES;1;PC;B;34,99;B;34,99;B;34,99
3,11046E+11;AVX10X763;CONTITECH;CORREIA V;1;PC;B;18,57;B;18,57;A;18,57
3,11046E+11;5PK1746-CT;CONTITECH;CORREIA POLY-V;1;PC;B;38,82;B;38,82;B;38,82
3,11046E+11;AVX10X980;CONTITECH;CORREIA V;1;PC;B;21,04;B;21,04;B;21,04
3,11046E+11;4PK860-CT;CONTITECH;CORREIA POLY-V;1;PC;B;20,32;B;21,02;B;18,62
3,11046E+11;AVX13X825;CONTITECH;CORREIA V;1;PC;A;24,86;B;24,86;B;24,86
3,11046E+11;CT957;CONTITECH;CORREIA DENTADA KIT CT943 + CT944;1;PC;B;200,62;;0;A;200,62
3,11046E+11;AVX10X775;CONTITECH;CORREIA V;1;PC;B;16,65;A;16,65;B;16,65
3,11046E+11;CT952;CONTITECH;CORREIA DENTADA HNBR 118 DENTES;1;PC;A;126,67;;0;B;126,67
3,11046E+11;CT877;CONTITECH;CORREIA DENTADA HNBR 168 DENTES;1;PC;B;120,73;B;94,85;B;120,73
3,11046E+11;AVX13X1350;CONTITECH;CORREIA V;1;PC;B;27,69;;0;B;27,69
3,11046E+11;AVX13X1325;CONTITECH;CORREIA V;1;PC;B;33,41;;0;B;33,41
3,11046E+11;AVX10X650;CONTITECH;CORREIA V;1;PC;B;15,03;;0;B;15,03
3,11046E+11;4PK925-CT;CONTITECH;CORREIA POLY-V;1;PC;B;26,28;B;24,18;B;22,83
3,11046E+11;4PK735-CT;CONTITECH;CORREIA POLY-V;1;PC;B;30,05;;0;B;30,05
3,11046E+11;CT988;CONTITECH;CORREIA DENTADA HNBR 96 DENTES;1;PC;B;62,39;B;62,39;B;60,51
3,11046E+11;6PK762KITELAST-CT;CONTITECH;CORREIA POLY-V ELASTICA;1;PC;B;59,3;;0;B;54,31
3,11046E+11;5PK1460-CT;CONTITECH;CORREIA POLY-V;1;PC;B;32,22;B;31,43;B;28,82
3,11046E+11;6PK2550-CT;CONTITECH;CORREIA POLY-V;1;PC;B;146,49;;0;;0
3,11046E+11;4PK1065-CT;CONTITECH;CORREIA POLY-V;1;PC;B;28,22;B;28,22;;0
3,11046E+11;CT1105;CONTITECH;CORREIA DENTADA 199 DENTES;1;PC;A;144,75;B;144,75;B;144,75
3,11046E+11;5PK1051KITELAST-CT;CONTITECH;CORREIA POLY-V C/FERRAMENTA;1;PC;B;50,27;B;52,3;B;49,29
3,11091E+11;V55242;CONTITECH;POLIA CORREIA ALT;1;PC;A;36,39;;0;;0
3,11091E+11;V55889;CONTITECH;POLIA CORREIA POLY-V;1;PC;B;33,74;B;33,74;B;33,09
3,11091E+11;V56015;CONTITECH;TENSOR CORREIA DENTADA;1;PC;B;100,38;;0;;0
3,11091E+11;V58618;CONTITECH;TENSOR CORREIA ALTERNADOR;1;PC;B;69,64;;0;;0
3,11092E+11;CT874WP7;CONTITECH;KIT DISTRIBUICAO C/BOMBA D'AGUA;1;KT;A;143,36;;0;;0
3,13082E+11;78562;SABO;KIT COIFA HOMOCINETICA RODA;1;KT;B;18,64;B;18,64;B;18,64
3,13082E+11;78567;SABO;KIT COIFA HOMOCINETICA CAMBIO;1;KT;B;18,57;B;18,57;A;18,57
3,13082E+11;78574;SABO;KIT COIFA HOMOCINETICA RODA;1;KT;B;27,75;B;22,37;B;27,75
3,13082E+11;78571;SABO;KIT COIFA HOMOCINETICA CAMBIO;1;KT;B;37,28;B;37,28;B;37,28
3,13082E+11;78583;SABO;KIT COIFA HOMOCINETICA RODA/CAMBIO;1;KT;A;24,84;B;21,85;B;24,84
3,13082E+11;78620;SABO;KIT COIFA HOMOCINETICA RODA;1;KT;B;32,38;;0;A;32,38
3,13082E+11;78913;SABO;BUCHA BANDEJA DIANTEIRA MAIOR;2;PC;B;12,52;B;8,18;;0
3,13082E+11;78713;SABO;KIT AMORT.DIANT. 1-LADO (CO/BA/CX);1;PC;B;33,68;B;43,63;;0
3,13082E+11;78930;SABO;BUCHA EIXO SUSPENSAO TRASEIRA;1;PC;B;24,93;;0;;0
3,13082E+11;78731;SABO;KIT AMORTECEDOR DIANT (BAT/COX/ROL/LOC);1;PC;B;138,29;B;122,59;A;138,29
3,13082E+11;78421;SABO;KIT COIFA HOMOCINETICA RODA;1;KT;B;30,35;A;30,35;A;30,35
3,13082E+11;78442;SABO;KIT COIFA HOMOCINETICA CAMBIO;1;KT;B;28,31;;0;A;28,31
3,13095E+11;10602FPSG;SABO;JUNTA CABECOTE;1;PC;B;41,18;;0;A;39,65
3,13095E+11;10622F1;SABO;JUNTA ESCAPAMENTO;1;PC;B;15,82;;0;A;15,57
3,13095E+11;10626EF;SABO;JUNTA TAMPA VALVULA CORTICA C/BORRACHA;1;PC;B;7,63;B;6,33;B;6,54
3,13095E+11;10806EFPSG;SABO;JUNTA MOTOR S/RETENTOR;1;JG;B;86,8;B;93,22;A;89,75
3,13095E+11;10816EF;SABO;JUNTA CARTER (CORTICA);1;PC;B;10,96;;0;A;10,96
3,13095E+11;46626EF;SABO;JUNTA TAMPA VALVULA ESPESSURA 4MM;1;PC;B;4,79;B;4,79;B;4,79
3,13095E+11;80263;SABO;JUNTA MOTOR C/RETENTOR;1;JG;B;244,17;B;235,06;B;256,53
3,13095E+11;79532FLEX;SABO;JUNTA SUPERIOR MOTOR S/RET J.CAB FIBRA;1;JG;B;82,57;B;82,57;B;82,57
3,13095E+11;75019;SABO;JUNTA TAMPA VALVULA BORRACHA LD/LE;1;PR;A;51,94;B;50,75;;0
3,13095E+11;79283;SABO;JUNTA SUPERIOR MOTOR C/RET J.CAB FIBRA;1;JG;A;123,17;B;124,31;A;123,17
3,13095E+11;80242FLEXR;SABO;JUNTA MOTOR C/RETENTOR;1;JG;B;236,62;;0;B;236,62
3,13095E+11;82259;SABO;JUNTA CABECOTE 3 FUROS (ESP 1,59MM);1;PC;B;155,46;B;173,72;A;149,72
3,13095E+11;80232FLEXR;SABO;JUNTA MOTOR C/RET J.CAB.METAL S/RET.VIRA;1;JG;B;251,9;A;235,14;B;230,79
3,13095E+11;79384;SABO;JUNTA SUPERIOR MOTOR C/RET J.CAB FIBRA;1;JG;A;103,65;B;102,54;A;102,54
3,13095E+11;79257FLEX;SABO;JUNTA SUPERIOR MOTOR S/RET J.CAB FIBRA;1;JG;B;90,78;B;90,78;B;90,78
3,13095E+11;78466;SABO;PARAFUSO CABECOTE M11 X 1,5 X 98MM;10;PC;B;11,86;B;11,86;B;11,86
3,13095E+11;76630;SABO;JUNTA COLETOR ADMISSAO;1;JG;B;20,82;;0;B;20,82
3,13095E+11;79685;SABO;JUNTA SUPERIOR MOTOR C/RET J.CAB FIBRA;1;JG;B;182,8;A;164,14;A;192,07
3,13095E+11;78454;SABO;PARAFUSO CABECOTE M12 X 1,25 X 140MM;10;PC;B;15,39;B;15,39;B;15,39
3,13095E+11;46506FLEXR;SABO;JUNTA MOTOR C/RETENTOR;1;JG;B;200,03;B;225,2;B;200,03
3,13095E+11;80353FLEX;SABO;JUNTA MOTOR S/RETENTOR;1;JG;B;173,15;B;181,92;B;181,92
3,13095E+11;82273;SABO;JUNTA CABECOTE 1,50MM  3-FUROS (TURBO);1;PC;B;121,09;;0;A;116,58
3,13095E+11;75611;SABO;JUNTA TAMPA VALVULA;1;PC;B;30,37;B;30,37;B;30,37
3,13095E+11;82206;SABO;JUNTA CABECOTE;1;JG;B;59,82;B;54,77;B;59,82
3,13095E+11;82321FLEX;SABO;JUNTA CABECOTE FIBRA;1;PC;B;45,51;B;45,51;B;45,51
3,13095E+11;79184FLEX;SABO;JUNTA SUPERIOR MOTOR S/RET J.CAB FIBRA;1;JG;B;86,24;B;86,24;B;86,24
3,13095E+11;75641;SABO;JUNTA TAMPA VALVULA 4 PECAS;1;JG;B;63,3;B;63,3;B;63,3
3,13095E+11;78460;SABO;PARAFUSO CABECOTE M11 X 1,25 X 137MM;10;PC;B;16,04;B;16,04;;0
3,13095E+11;78495;SABO;PARAFUSO CABECOTE M10 X 1,25 X 101MM;10;PC;B;10,54;B;10,54;B;10,54
3,13095E+11;75405;SABO;JUNTA TAMPA VALVULA GROSSA C/RASPADOR;1;JG;B;118,08;B;118,08;B;118,08
3,13095E+11;77095;SABO;JUNTA CAMBIO;1;JG;B;20,96;B;22,98;B;21,87
3,13095E+11;79425FLEX;SABO;JUNTA SUPERIOR MOTOR S/RET J.CAB FIBRA;1;JG;A;177,87;B;177,87;;0
3,13095E+11;75421;SABO;JUNTA TAMPA VALVULA C/ARRUELA FIXACAO;1;JG;B;74,44;B;74,44;B;74,44
3,13095E+11;79432FLEX;SABO;JUNTA SUPERIOR MOTOR S/RET J.CAB FIBRA;1;JG;B;144,32;B;144,32;B;137,36
3,13095E+11;82432FLEX;SABO;JUNTA CABECOTE FIBRA;1;JG;B;51,98;A;51,98;;0
3,13095E+11;75632;SABO;JUNTA TAMPA VALVULA MOTOR S/DEFLETOR;1;JG;B;52,05;B;49,55;;0
3,13095E+11;75316;SABO;JUNTA TAMPA VALVULA;1;PC;B;58,44;A;55,61;B;58,44
3,13095E+11;75701;SABO;JUNTA TAMPA VALVULA DEFLETOR;1;JG;B;199,28;B;181,27;B;199,28
3,13095E+11;75436;SABO;JUNTA COLETOR ADMISSAO;1;PC;B;46,15;A;41,13;A;43,79
3,13095E+11;84434;SABO;JUNTA COLETOR ESCAP METALICA;1;PC;A;49,96;;0;A;49,96
3,13095E+11;80514;SABO;JUNTA MOTOR C/RETENTOR J.CAB.METALICA;1;JG;B;289,67;A;289,67;B;316,11
3,13095E+11;82526FLEX;SABO;JUNTA CABECOTE METALICA;1;PC;B;182,92;A;182,92;B;182,92
3,13095E+11;75771;SABO;JUNTA TAMPA VALVULA;1;JG;B;60,02;;0;B;60,02
3,13095E+11;84432;SABO;JUNTA COLETOR ESCAPE;1;PC;B;21,98;A;18,01;A;21,1
3,13095E+11;80535FLEXR;SABO;JUNTA MOTOR C/RETENTOR J.CAB.METALICA;1;PC;B;456,67;;0;;0
3,13095E+11;82535FLEX;SABO;JUNTA CABECOTE METALICA;1;PC;B;76,92;B;76,92;B;80,83
3,13095E+11;76437;SABO;JUNTA CARTER;1;PC;B;48,25;B;50,69;B;50,69
3,13095E+11;80437;SABO;JUNTA MOTOR S/RETENTOR S/J.CABECOTE;1;JG;A;489,3;B;479,93;B;514,05
3,13095E+11;80698FLEXR;SABO;JUNTA MOTOR C/RETENTOR J.CAB.METALICA;1;JG;A;420,56;;0;A;416,54
3,13095E+11;82637;SABO;JUNTA DE CABECOTE METALICA 3 PIC;1;PC;B;145,01;B;153,76;B;153,76
3,13095E+11;82453;SABO;JUNTA CABECOTE METALICA 1MM 3PIC;1;PC;A;136,78;B;130,17;A;125,32
3,13095E+11;76875;SABO;JUNTA DIAFRAGMA TAMPA VALVULA;1;PC;B;20,89;B;20,89;B;20,89
3,13095E+11;75815;SABO;JUNTA COLETOR ADMISSAO;1;JG;A;19,55;A;18,29;B;21,94
3,13095E+11;79806FLEX;SABO;JUNTA SUPERIOR MOTOR S/RET J.CAB METAL;1;JG;B;227,89;B;227,89;B;239,44
3,13095E+11;79823;SABO;JUNTA SUPERIOR MOTOR S/RET J.CAB METAL;1;JG;A;334,62;A;296,43;A;305,6
3,13095E+11;82539;SABO;JUNTA CABECOTE FIBRA;1;PC;A;95,64;A;104,72;A;92,89
3,13095E+11;82959FLEX;SABO;JUNTA CABECOTE FIBRA;1;PC;B;72,23;B;72,23;;0
3,13096E+11;02534GAG;SABO;RETENTOR ALAVANCA SELETORA;1;PC;B;9,19;B;9,01;A;9,19
3,13096E+11;01100BAG;SABO;RETENTOR RODA TRASEIRA;1;PC;B;22,85;;0;B;22,85
3,13096E+11;01943BAGEP;SABO;RETENTOR COMANDO INTERNO DISTRIBUICAO;1;PC;B;31,41;;0;A;32,16
3,13096E+11;02005BAGP;SABO;RETENTOR DIANTEIRO VIRABREQUIM;1;PC;B;47,5;B;47,5;B;47,5
3,13096E+11;02178BRAGS;SABO;RETENTOR COMANDO VALVULA;1;PC;B;17,25;B;17,25;B;17,25
3,13096E+11;02201BRGEP;SABO;RETENTOR EIXO TRASEIR PINHAO DIFERENCIAL;1;PC;B;24,21;;0;B;24,21
3,13096E+11;02212BRGE;SABO;RETENTOR RODA TRASEIRA;1;PC;B;12,09;B;12,09;B;11,52
3,13096E+11;02269BAGP;SABO;RETENTOR VOLANTE TRASEIRO VIRABREQUIM;1;PC;B;70,35;B;64,3;B;70,35
3,13096E+11;02400BREF;SABO;RETENTOR HASTE VALVULA ADMISSAO/ESCAPE;8;PC;B;5,13;B;5,13;;0
3,13096E+11;00049BAGE;SABO;RETENTOR CAIXA MUDANCA FLANGE TRASEIRO;1;PC;B;42,57;;0;B;42,57
3,13096E+11;02919BREF;SABO;RETENTOR HASTE VALVULA ADMISSAO/ESCAPE;8;PC;B;2,82;;0;B;2,96
3,13096E+11;02972BAG;SABO;RETENTOR CUBO TRASEIRO;1;PC;B;16;B;15,22;B;16
3,13096E+11;02844BRAGF;SABO;RETENTOR DIANTEIRO VIRABREQUIM ALTA TEMP;1;PC;B;36,83;B;34,42;B;35,09
3,13096E+11;09203BREF;SABO;RETENTOR HASTE VALVULA ADMISSAO/ESCAPE;8;PC;B;2,79;B;2,79;B;2,79
3,13096E+11;02539BRGP;SABO;RETENTOR COMANDO VALVULA;1;PC;B;19,55;B;19,55;B;19,55
3,13096E+11;05702KIT;SABO;RETENTOR DIANTEIRO VIRAB C/DISPOSITIVO;1;PC;B;61,3;B;64,63;B;67,9
3,13096E+11;05651SIST;SABO;RETENTOR TRAS.VIRABREQUIM FLANGE;1;PC;B;115,54;B;109,95;B;104,3
3,13096E+11;05782BRGP;SABO;RETENTOR DIANTEIRO VIRABREQUIM;1;PC;B;27,92;B;27,92;B;26,48
3,13096E+11;05601BRGF;SABO;RETENTOR TRASEIRO VIRABREQUIM;1;PC;B;67,8;B;67,8;B;72,56
3,13096E+11;05877IOSS;SABO;RETENTOR TRAS.VIRA FLAN DENTADA S/SENSOR;1;PC;B;232,67;B;219,22;A;232,67
3,13096E+11;07764BY;SABO;RETENTOR RODA DIANTEIRA;1;PC;B;36,2;B;34,35;B;36,2
3,13096E+11;09332BREF;SABO;RETENTOR HASTE VALVULA;4;PC;B;9,12;B;9,12;B;9,12
3,13096E+11;05784BRGP;SABO;RETENTOR COMANDO VALVULA/AUX/ADM/ESC;1;PC;B;21,27;B;20,24;B;21,27
3,13096E+11;05961GRGH;SABO;RETENTOR COMANDO VALVULA/AUXILIAR;1;PC;B;26,33;B;26,33;B;26,33
3,15012E+11;420004310;INA;TUCHO VALVULA MOTOR;8;PC;B;42,94;B;42,25;B;41,09
3,1502E+11;559010810;INA;KIT DISTRIBUICAO CORRENTE;1;KT;B;822,78;A;822,78;A;822,78
3,15045E+11;5380038100;INA;BOMBA D'AGUA;1;PC;A;263,16;A;263,16;A;263,16
3,15045E+11;538017810;INA;BOMBA D'AGUA;1;PC;A;469,93;;0;;0
3,15045E+11;538059110;INA;BOMBA D'AGUA;1;PC;A;651,45;A;651,45;A;651,45
3,15091E+11;531033910;INA;TENSOR CORREIA DENTADA;1;PC;A;150,99;;0;;0
3,15091E+11;534011820;INA;TENSOR CORREIA POLY-V;1;PC;A;307,78;;0;;0
3,15091E+11;532003310/F224971;INA;POLIA CORREIA DENTADA;1;PC;A;90,56;;0;;0
3,15091E+11;531056430;INA;TENSOR CORREIA DENTADA;1;PC;B;117,29;B;117,29;A;117,13
3,15091E+11;532029710;INA;POLIA CORREIA POLY-V;1;PC;B;47,18;B;47,18;B;46,52
3,15091E+11;7121878100;INA;ROLAMENTO SEMI EIXO;1;PC;B;101,8;B;101,8;B;101,67
3,15091E+11;5300576100;INA;KIT DISTRIBUICAO CORREIA;1;KT;B;611,4;;0;;0
3,15091E+11;531081310;INA;TENSOR CORREIA DENTADA;1;PC;B;121,88;B;122,09;B;118,77
3,15091E+11;5300550100;INA;KIT DISTRIBUICAO CORREIA;1;KT;B;626,13;B;604,97;;0
3,15091E+11;422001310;INA;BALANCIM MOTOR ROLETADO;1;PC;B;25,21;B;25,21;B;25,21
3,15091E+11;422010210;INA;BALANCIM MOTOR ROLETADO;1;PC;B;36,72;B;36,72;B;36,72
3,15091E+11;5300475100;INA;KIT DISTRIBUICAO CORREIA;1;KT;B;1067,58;B;1067,58;;0
3,15091E+11;5300232100;INA;KIT DISTRIBUICAO CORREIA;1;KT;A;518,52;A;727,64;A;727,64
3,15091E+11;534042210;INA;TENSOR CORREIA POLY-V;1;PC;A;533,65;;0;;0
3,15091E+11;534053410;INA;TENSOR CORREIA POLY-V;1;PC;B;304,95;;0;A;304,95
3,15091E+11;531093510;INA;TENSOR CORREIA DENTADA;1;PC;A;193,49;A;193,49;A;193,49
3,15092E+11;530010210;INA;KIT DISTRIBUICAO CORREIA;1;KT;A;751,51;;0;;0
3,18021E+11;713156710;FAG;CUBO RODA TRASEIRO C/ROL C/ABS;1;PC;B;372,99;A;366,98;;0
3,18091E+11;803775;FAG;ROLAMENTO DE RODA DIANTEIRA;1;PC;B;69,41;B;69,41;B;69,41
3,18091E+11;6003-2RSR-FAG;FAG;ROLAMENTO ESFERA BLINDAGEM SILICONE 2L;1;PC;B;12,89;B;13,22;B;12,8
3,18091E+11;6201-2RSR-FAG;FAG;ROLAMENTO ESFERA BLINDAGEM SILICONE 2L;1;PC;B;10,92;B;10,93;B;10,81
3,18091E+11;6304-2Z-FAG;FAG;ROLAMENTO ESFERA BLINDAGEM ACO 2L;1;PC;B;21,72;;0;A;22,83
3,18091E+11;101291;FAG;ROLAMENTO RODA TRASEIRA;1;PC;A;113,61;;0;;0
3,18091E+11;805921;FAG;ROLAMENTO RODA DIANTEIRA;1;PC;A;111,4;B;111,4;B;111,4
3,18091E+11;561051;FAG;ROLAMENTO RODA DIANTEIRO C/ABS;1;PC;B;238,81;A;238,81;A;238,81
3,20025E+11;VKCH101126/101108;SKF;CILINDRO MESTRE EMBREAGEM;1;PC;A;166,18;;0;;0
3,20025E+11;VKCH151065;SKF;CILINDRO AUXILIAR EMBREAGEM;1;PC;A;128,47;;0;;0
3,20025E+11;VKCH4725;SKF;CILINDRO MESTRE EMBREAGEM;1;PC;A;208,21;;0;;0
3,2003E+11;VKY4827;SKF;TERMINAL DIRECAO LD/LE;1;PC;B;44,25;B;44,25;B;44,25
3,2003E+11;VKY4852;SKF;TERMINAL DIRECAO ESQ./DIR.;1;PC;B;48,07;;0;A;48,07
3,2003E+11;VKY4878;SKF;TERMINAL  DIRECAO DIR.;1;PC;A;48,49;B;46,33;B;46,33
3,20033E+11;VKY4972;SKF;AXIAL DIRECAO 680027;1;PC;A;60,9;A;52,06;;0
3,20033E+11;VKY4930;SKF;AXIAL DIRECAO;1;PC;B;44,16;;0;;0
3,20033E+11;VKY4934A;SKF;AXIAL DIRECAO;1;PC;B;56,28;;0;B;56,28
3,20033E+11;VKDS6070;SKF;BIELETA DIANTEIRA;1;PC;B;26,38;B;26,38;B;26,38
3,20033E+11;VKY6236;SKF;AXIAL DIRECAO;1;PC;B;70,53;;0;A;70,53
3,20033E+11;VKY6238;SKF;AXIAL DIRECAO;1;PC;A;70,81;A;81,12;A;81,12
3,20033E+11;VKY6261;SKF;AXIAL DIRECAO;1;PC;A;70,42;A;60,21;;0
3,20033E+11;VKY6266;SKF;AXIAL DIRECAO;1;PC;A;67,31;B;77,15;A;77,15
3,20033E+11;VKY6268;SKF;AXIAL DIRECAO 266MM;1;PC;B;50,3;B;44,87;A;58,48
3,20033E+11;VKY6290;SKF;AXIAL DIRECAO;1;PC;B;35,45;;0;;0
3,20033E+11;VKY6294;SKF;AXIAL DIRECAO;1;PC;A;55,9;B;67,61;A;67,61
3,20033E+11;VKY6301;SKF;AXIAL DIRECAO;1;PC;A;43,67;;0;;0
3,20033E+11;VKY6136;SKF;AXIAL DIRECAO;1;PC;A;47,85;B;34,7;;0
3,20033E+11;VKY6142;SKF;AXIAL DIRECAO 300MM;1;PC;A;56,78;A;48,55;A;56,78
3,20033E+11;VKY6149;SKF;AXIAL DIRECAO M16X1,5/M14X1,5/190MM;1;PC;B;47,62;;0;;0
3,20034E+11;VKDS6241;SKF;PIVO SUPERIOR;1;PC;A;83,37;A;58,4;;0
3,20034E+11;VKDS6242;SKF;PIVO SUPERIOR;1;PC;A;71,97;;0;;0
3,20034E+11;VKDS4927;SKF;PIVO INFERIOR LE;1;PC;B;51,7;B;48,58;A;51,7
3,20034E+11;VKDS4931;SKF;PIVO SUSPENSAO DIREITA/ESQUERDA;1;PC;B;55,4;B;55,4;B;55,4
3,20034E+11;VKDS6014;SKF;PIVO SUPERIOR SUSPENSAO DIANTEIRA;1;PC;B;81,29;B;81,29;B;81,29
3,20034E+11;VKDS6017;SKF;PIVO SUSPENSAO DIANTEIRA;1;PC;B;55,73;;0;B;55,73
3,20045E+11;VKPC85206A;SKF;BOMBA D'AGUA;1;PC;A;66,23;A;66,23;B;66,23
3,20045E+11;VKPC85611A;SKF;BOMBA D'AGUA;1;PC;A;84,71;;0;A;84,71
3,20045E+11;VKPC81401AD;SKF;BOMBA D'AGUA;1;PC;B;68,23;B;68,23;B;68,23
3,20045E+11;VKPC84425A;SKF;BOMBA D'AGUA;1;PC;B;103,69;;0;A;103,69
3,20045E+11;VKPC4591;SKF;BOMBA D'AGUA;1;PC;B;70,74;B;70,74;B;70,74
3,20045E+11;VKPC82251A;SKF;BOMBA D'AGUA;1;PC;B;75,8;B;75,8;B;75,8
3,20045E+11;VKPC83644A;SKF;BOMBA D'AGUA;1;PC;A;96,02;A;96,02;;0
3,20045E+11;VKPC95895A;SKF;BOMBA D'AGUA;1;PC;B;147,83;;0;A;147,83
3,2007E+11;VKCH151127;SKF;ATUADOR EMBREAGEM;1;PC;A;307,75;;0;;0
3,20077E+11;VKJA41014A;SKF;JUNTA HOMOCINETICA FIXA RODA;1;KT;B;121,53;B;121,53;B;121,53
3,20077E+11;VKJA41031A;SKF;JUNTA HOMOCINETICA FIXA RODA;1;KT;A;124,86;A;124,86;A;129,86
3,20082E+11;VKJP02001A;SKF;COIFA CAIXA DIRECAO HID UNIVERSAL;1;PC;B;57,88;A;43,4;B;57,88
3,20091E+11;VKC5168A;SKF;ROLAMENTO DESENGATE EMBREAGEM;1;PC;B;75,97;B;67,25;;0
3,20091E+11;330757 C/Q;SKF;ROLAMENTO RODA DIANTEIRA/CAMBIO;1;PC;B;47,82;B;47,82;B;47,82
3,20091E+11;6203-2RSH/C3GJN;SKF;ROLAMENTO ESFERA BLINDAGEM SILICONE 2L;1;PC;B;14,07;A;12,74;B;14,07
3,20091E+11;6302-2Z;SKF;ROLAMENTO ESFERA BLINDAGEM ACO 2L;1;PC;B;16,98;A;15,23;B;16,98
3,20091E+11;6304-2Z;SKF;ROLAMENTO ESFERA BLINDAGEM ACO 2L;1;PC;A;22,44;;0;;0
3,20091E+11;6001-2Z;SKF;ROLAMENTO ESFERA BLINDAGEM ACO 2L;1;PC;B;10,21;B;10,21;B;10,21
3,20091E+11;VKBA4528A;SKF;KIT ROLAMENTO RODA TRASEIRA;1;KT;A;56,94;;0;B;55,59
3,20091E+11;VKBA4533;SKF;KIT ROLAMENTO RODA TRASEIRA;1;KT;B;75,81;B;78,94;B;80,12
3,20091E+11;6203-2Z/C3;SKF;ROLAMENTO ESFERA BLINDAGEM ACO 2L;1;PC;B;11,14;;0;;0
3,20091E+11;VKM11000H;SKF;TENSOR CORREIA DENTADA;1;PC;B;48,99;B;47,85;B;49,75
